,group,variable,value
262,NTHC,snr,4.105124461238301
263,NTHC,snr,5.265202810310425
264,NTHC,snr,4.452508264012029
265,NTHC,snr,4.144733208994544
266,NTHC,snr,3.927016987392394
267,NTHC,snr,4.474813948608646
268,NTHC,snr,3.8829842680487183
269,NTHC,snr,4.25169676818276
270,NTHC,snr,4.501397931737027
271,NTHC,snr,5.671154997556198
272,NTHC,snr,4.194600663886736
273,NTHC,snr,4.186952768197942
274,NTHC,snr,4.496521173538572
275,NTHC,snr,4.0612952972104805
276,NTHC,snr,4.082090168445449
277,NTHC,snr,4.231480990920957
278,NTHC,snr,4.349273824919781
279,NTHC,snr,4.680877588625253
280,NTHC,snr,4.5922873797741275
281,NTHC,snr,4.923850123201399
282,NTHC,snr,4.2273809971129035
283,NTHC,snr,4.8195955424752865
284,NTHC,snr,3.9951646522393145
285,NTHC,snr,4.0764967558850005
286,NTHC,snr,3.7814230490016505
287,NTHC,snr,3.7660289572975048
288,NTHC,snr,3.718167690369749
289,NTHC,snr,4.0919402718222395
290,NTHC,snr,4.075631853152033
291,NTHC,snr,3.879604371188947
292,NTHC,snr,4.889061937180445
293,NTHC,snr,3.5591615403379064
294,NTHC,snr,4.141061203813317
295,NTHC,snr,3.883719629189885
296,NTHC,snr,5.124980412334536
297,NTHC,snr,4.511608897765855
298,NTHC,snr,4.59665185200026
299,NTHC,snr,5.03335611143886
300,NTHC,snr,4.521666865296328
301,NTHC,snr,4.627350492135458
302,NTHC,snr,4.472736871197782
303,NTHC,snr,5.666339351098242
304,NTHC,snr,5.006235865229063
305,NTHC,snr,4.510969659461448
306,NTHC,snr,4.759123983261839
307,NTHC,snr,4.292829325199007
308,NTHC,snr,4.149786925746508
309,NTHC,snr,4.662872250016253
310,NTHC,snr,4.394707361816148
311,NTHC,snr,4.622787404829498
312,NTHC,snr,4.0070538198627865
313,NTHC,snr,4.423692028612971
314,NTHC,snr,4.5829533137296234
315,NTHC,snr,4.306738385564763
316,NTHC,snr,4.409205729113276
317,NTHC,snr,3.31178188182959
318,NTHC,snr,4.273485673072904
319,NTHC,snr,4.373056964572297
320,NTHC,snr,4.470769690967465
321,NTHC,snr,4.238238522056287
322,NTHC,snr,4.267135685604764
323,NTHC,snr,4.331890021232516
324,NTHC,snr,4.5829533137296234
325,NTHC,snr,4.306738385564763
326,NTHC,snr,4.409205729113276
327,NTHC,snr,3.31178188182959
328,NTHC,snr,4.273485673072904
329,NTHC,snr,4.373056964572297
330,NTHC,snr,4.470769690967465
331,NTHC,snr,4.238238522056287
332,NTHC,snr,4.267135685604764
333,NTHC,snr,4.331890021232516
334,NTHC,snr,3.663816519239335
335,NTHC,snr,4.396931393906057
336,NTHC,snr,4.326394229817247
337,NTHC,snr,4.736602005529545
338,NTHC,snr,4.541157113769642
339,NTHC,snr,4.195484038588462
340,NTHC,snr,4.137349042953025
341,NTHC,snr,7.046310235302836
342,NTHC,snr,5.405983028705491
343,NTHC,snr,4.206869124345594
344,NTHC,snr,4.0325939997339715
345,NTHC,snr,4.067928372333086
346,NTHC,snr,3.9158885196645103
347,NTHC,snr,3.818140589373455
348,NTHC,snr,3.6499850925093176
349,NTHC,snr,3.995508918617917
350,NTHC,snr,3.809710768135062
351,NTHC,snr,3.827020165888507
352,NTHC,snr,5.281393364962629
353,NTHC,snr,3.939202562725736
354,NTHC,snr,3.8703765394840217
355,NTHC,snr,3.7663739974930777
356,NTHC,snr,5.332062649706588
357,NTHC,snr,5.065613642987214
358,NTHC,snr,4.65465681698578
359,NTHC,snr,4.0724680534134645
360,NTHC,snr,4.318841562939099
361,NTHC,snr,3.829763447264534
362,NTHC,snr,4.5219279255735705
363,NTHC,snr,4.624235064726001
364,NTHC,snr,4.585704647147071
365,NTHC,snr,4.245446339463094
366,NTHC,snr,5.948232363194886
367,NTHC,snr,4.062256908041577
368,NTHC,snr,4.490634177274992
369,NTHC,snr,4.598686303061763
370,NTHC,snr,4.143498873578777
371,NTHC,snr,3.85258593374954
372,NTHC,snr,4.127741627034566
373,NTHC,snr,4.029944401628627
374,NTHC,snr,4.8639363967317815
375,NTHC,snr,4.179492670862986
376,NTHC,snr,3.9754035330653266
377,NTHC,snr,4.320037939575441
378,NTHC,snr,4.52430380596223
379,NTHC,snr,4.428060773069856
380,NTHC,snr,4.708531376447471
381,NTHC,snr,4.160234312639559
382,NTHC,snr,4.186667792148705
383,NTHC,snr,4.05317167539033
384,NTHC,snr,5.088011851657405
385,NTHC,snr,4.285640765315175
386,NTHC,snr,3.912246820675521
387,NTHC,snr,4.381123002175401
388,NTHC,snr,3.588535174112259
389,NTHC,snr,3.6726630996344576
390,NTHC,snr,3.5699332985742065
391,NTHC,snr,3.9163477734070544
392,NTHC,snr,4.411219204850724
393,NTHC,snr,4.049339575993763
394,NTHC,snr,4.041038896272179
395,NTHC,snr,3.7162313475059015
396,NTHC,snr,3.870258365912367
397,NTHC,snr,6.0829714856835855
398,NTHC,snr,3.630188521871068
399,NTHC,snr,3.5343893835242826
400,NTHC,snr,3.773663996220863
401,NTHC,snr,3.76741479988629
402,NTHC,snr,3.757472873900881
403,NTHC,snr,3.618421545252516
404,NTHC,snr,3.5092407253551983
405,NTHC,snr,3.689790112912974
406,NTHC,snr,3.456604430385155
407,NTHC,snr,5.470652086128711
408,NTHC,snr,3.5741308146224027
409,NTHC,snr,3.847883613165434
410,NTHC,snr,3.617233132116577
411,NTHC,snr,3.6332191627529866
412,NTHC,snr,3.979009872309773
413,NTHC,snr,3.8566700848195112
414,NTHC,snr,4.044675991877071
415,NTHC,snr,3.8639159665155423
416,NTHC,snr,3.566975813227864
417,NTHC,snr,3.4685389778362055
418,NTHC,snr,4.252799287947957
419,NTHC,snr,4.309611509298618
420,NTHC,snr,3.607866696619776
421,NTHC,snr,4.167236135439962
422,NTHC,snr,4.245476121928009
423,NTHC,snr,4.215669702257414
424,NTHC,snr,4.01672768746849
425,NTHC,snr,3.934212310244258
426,NTHC,snr,4.067153302935297
427,NTHC,snr,4.2639755146810465
428,NTHC,snr,5.364674291033982
429,NTHC,snr,4.219528441884562
430,NTHC,snr,4.080192995509006
431,NTHC,snr,4.214790478909727
432,NTS,snr,3.821996147280278
433,NTS,snr,4.216099274955473
434,NTS,snr,4.220219699021099
435,NTS,snr,4.077253183592442
436,NTS,snr,4.099569004154458
437,NTS,snr,4.250199406552174
438,NTS,snr,3.4950642255365785
439,NTS,snr,4.024216182278039
440,NTS,snr,4.225698487658385
441,NTS,snr,3.7438470731958944
442,NTS,snr,3.649971976214194
443,NTS,snr,4.081132536187587
444,NTS,snr,4.163194821625622
445,NTS,snr,3.794485141713322
446,NTS,snr,4.250310101524373
447,NTS,snr,3.8384397890258537
448,NTS,snr,4.044821078111106
449,NTS,snr,3.9748868162588047
450,NTS,snr,4.025503608485949
451,NTS,snr,4.120436121482437
452,NTS,snr,3.939853273381053
453,NTS,snr,4.052121952502416
454,NTS,snr,4.148044124138671
455,NTS,snr,4.716774468124005
456,NTS,snr,3.677851957155286
457,NTS,snr,4.359055958482472
458,NTS,snr,4.576669284792338
459,NTS,snr,3.641519815968985
460,NTS,snr,3.652493703812059
461,NTS,snr,3.736147950885613
462,NTS,snr,3.83231793424002
463,NTS,snr,3.626115082290142
464,NTS,snr,3.807664511446029
465,NTS,snr,3.892272187792466
466,NTS,snr,3.776747171464434
467,NTS,snr,3.74452291531094
468,NTS,snr,4.437527917054751
469,NTS,snr,4.411499474358478
470,NTS,snr,4.624019149656036
471,NTS,snr,4.438309280693456
472,NTS,snr,4.365752413677542
473,NTS,snr,4.315028201789286
474,NTS,snr,4.438657245269291
475,NTS,snr,4.4228486787301104
476,NTS,snr,3.984450652853059
477,NTS,snr,4.709158643730395
478,NTS,snr,4.304956283632804
479,NTS,snr,4.982467808085258
480,NTS,snr,4.415527315210634
481,NTS,snr,4.223511385258006
482,NTS,snr,3.8167745582660864
483,NTS,snr,4.369308243040231
484,NTS,snr,4.746585078821955
485,NTS,snr,4.409840766880627
486,NTS,snr,4.34238849383004
487,NTS,snr,4.6638103909353
488,NTS,snr,4.170539981733333
489,NTS,snr,3.885893949948593
490,NTS,snr,3.9005911361811303
491,NTS,snr,4.210325835483445
492,NTS,snr,4.618336182545622
493,NTS,snr,4.073860577555689
494,NTS,snr,3.887383650843078
495,NTS,snr,3.9495213030237544
496,NTS,snr,4.636011974152192
497,NTS,snr,4.517775804882969
498,NTS,snr,5.066857862628812
499,NTS,snr,4.30125770117334
500,NTS,snr,4.398815577364085
501,NTS,snr,5.102137396839574
502,NTS,snr,5.033342130851683
503,NTS,snr,4.13269759263227
504,NTS,snr,4.699342975800278
505,NTS,snr,4.457705434150888
506,NTS,snr,3.8144077275970663
507,NTS,snr,3.968295593834501
508,NTS,snr,4.543464262459832
509,NTS,snr,4.128919754908309
510,NTS,snr,4.366213235318389
511,NTS,snr,5.958046283942148
512,NTS,snr,4.199939786265349
513,NTS,snr,5.908766689711837
514,NTS,snr,4.416756175245702
515,NTS,snr,4.362640819318169
516,NTS,snr,4.506440611518604
517,NTS,snr,3.931407036225604
518,NTS,snr,3.727207274158264
519,NTS,snr,3.6688636435254134
520,NTS,snr,3.9510856272437382
521,NTS,snr,3.727635514889739
522,NTS,snr,4.199840936024249
523,NTS,snr,3.6075355813327903
524,NTS,snr,4.196853965229411
525,NTS,snr,3.884091201607655
526,NTS,snr,3.948129313630864
527,NTS,snr,3.92174165659937
528,NTS,snr,4.2284017298567615
529,NTS,snr,4.621162097321177
530,NTS,snr,3.9865058636593367
531,NTS,snr,4.680067997184096
532,NTS,snr,4.2745782132952534
533,NTS,snr,4.472185446193881
534,NTS,snr,4.224279633767553
535,NTS,snr,5.0903886273117
536,NTS,snr,3.8936400106761377
537,NTS,snr,4.12353295483929
538,NTS,snr,3.941899156963853
539,NTS,snr,4.188830863306109
540,NTS,snr,4.027292736503369
541,NTS,snr,4.5268994907539994
542,NTS,snr,4.287955485321604
543,NTS,snr,4.1007078766859415
544,NTS,snr,4.093117765828856
545,NTS,snr,4.1690111700986145
546,NTS,snr,4.155620999331196
547,NTS,snr,4.0206289393500105
548,NTS,snr,3.966785466172711
549,NTS,snr,3.9634085911049737
550,NTS,snr,4.031573353668581
551,NTS,snr,4.617333784912327
552,NTS,snr,4.896926188983368
553,NTS,snr,5.211802421263578
554,NTS,snr,4.3063262332648975
555,NTS,snr,4.684374893082762
556,NTS,snr,5.44391829318878
557,NTS,snr,7.161436511965693
558,NTS,snr,5.142050913488333
559,NTS,snr,4.983198243255944
560,NTS,snr,4.58764972281695
561,NTS,snr,4.00292733584912
562,NTS,snr,3.845626726118223
563,NTS,snr,3.934878309080587
564,NTS,snr,4.225400009351838
565,NTS,snr,4.382968265169281
566,NTS,snr,4.180793185841598
567,NTS,snr,4.272449935276222
568,NTS,snr,4.401336391303633
569,NTS,snr,3.79059828771062
570,NTS,snr,4.082989501633665
571,NTS,snr,4.073550202171778
572,NTS,snr,4.0032017825002795
573,NTS,snr,4.205221242482761
574,NTS,snr,4.195699898107799
575,NTS,snr,4.3413885013598055
576,NTS,snr,4.267596377923774
577,NTS,snr,4.896175753603821
578,NTS,snr,4.483993030140089
579,NTS,snr,4.435574023373397
580,NTS,snr,4.300175049264537
581,NTS,snr,4.278411378097543
582,NTS,snr,3.900746455280673
583,NTS,snr,3.126660146752696
584,NTS,snr,3.538705067547536
585,NTS,snr,3.975787199022508
586,NTS,snr,3.5801247949193
587,NTS,snr,4.102656289633276
588,NTS,snr,3.427618953335702
589,NTS,snr,3.744060446228582
590,NTS,snr,3.712645560964058
591,NTS,snr,3.5618781250210985
592,NTS,snr,3.82301994314646
593,NTS,snr,3.4248827398465655
594,NTS,snr,4.507281006021162
595,NTS,snr,4.397535828093098
596,NTS,snr,4.3417708070230026
597,NTS,snr,4.623605491104833
598,NTS,snr,4.672604824017576
599,NTS,snr,4.035204187556172
600,NTS,snr,5.3314033228128554
601,NTS,snr,5.210419559910865
602,NTS,snr,4.645637227015003
603,NTS,snr,4.371449066720813
604,NTS,snr,4.869534910803516
605,NTS,snr,4.278283913377234
606,NTS,snr,4.39928031852607
607,NTS,snr,4.478043674317677
608,NTS,snr,4.687825432785315
609,NTS,snr,4.29103346695115
610,NTS,snr,4.556684088063109
611,NTS,snr,4.771185991278404
612,NTS,snr,5.278684525063874
613,NTS,snr,4.583394505517501
614,NTS,snr,4.693853995326311
615,NTS,snr,4.299292263935815
616,NTS,snr,4.246037825984621
617,NTS,snr,3.632206355949126
618,NTS,snr,3.9869678663043056
619,NTS,snr,3.962585253001043
620,NTS,snr,4.10846048854804
621,NTS,snr,3.5726271466233106
622,NTS,snr,4.139291399226912
623,NTS,snr,6.700640851416529
624,NTS,snr,3.777397700808912
625,NTS,snr,3.339305680278394
626,NTS,snr,3.99804340055134
627,NTS,snr,4.33470555400348
628,NTS,snr,4.393564245304117
629,NTS,snr,4.676771885672845
630,NTS,snr,4.5033067163030065
631,NTS,snr,4.050376814597596
632,NTS,snr,4.26645908193548
633,NTS,snr,4.582535585578575
634,NTS,snr,5.633448472441327
635,NTS,snr,4.927918378328985
636,NTS,snr,4.526363227569094
637,NTS,snr,4.318782463924272
638,NTS,snr,4.187615831335364
639,NTS,snr,3.764693555022712
640,NTS,snr,4.100618064062374
641,NTS,snr,4.123647386051743
642,NTS,snr,4.140198484001579
643,NTS,snr,4.14945295309898
644,NTS,snr,4.522204381542103
645,NTS,snr,4.390894391129933
646,NTS,snr,4.611099365999569
647,NTS,snr,4.230808822866529
648,NTS,snr,4.033277659681862
649,NTS,snr,4.606474421186678
650,NTS,snr,4.372335709709201
651,NTS,snr,2.881028113370521
652,NTS,snr,4.063685622220237
653,NTS,snr,4.447409513540605
654,NTS,snr,4.454885800560826
655,NTS,snr,3.993786285492584
656,NTS,snr,4.247818999309137
657,NTS,snr,3.892129905882552
658,NTS,snr,4.402230321153429
659,NTS,snr,4.452912551082581
660,NTS,snr,3.998055380172269
661,NTS,snr,4.034117439150202
662,NTS,snr,4.064586903850352
663,NTS,snr,3.9661713280883575
664,NTS,snr,4.06913816695626
665,NTS,snr,4.136072829468048
666,NTS,snr,4.257923555984447
667,NTS,snr,5.858593069500891
668,NTS,snr,4.208333858230726
669,NTS,snr,3.990430723410468
670,NTS,snr,4.009364413310518
671,NTS,snr,4.559706871787414
672,NTS,snr,4.004446506172873
673,NTS,snr,4.200770197971654
674,NTS,snr,4.382045555875943
675,NTS,snr,4.282835682195183
676,NTS,snr,4.420988802478755
677,NTS,snr,4.3466387224542675
678,NTS,snr,5.188693468912032
679,NTS,snr,4.168113644184464
680,NTS,snr,4.093649524117138
681,NTS,snr,4.573796635064996
682,NTS,snr,5.3452233968597564
683,NTS,snr,4.7152092310142715
684,NTS,snr,4.98974804734148
685,NTS,snr,4.831072319185885
686,NTS,snr,5.500656848595323
687,NTS,snr,5.605325827809753
688,NTS,snr,5.036463879685139
689,NTS,snr,4.736226175933516
690,NTS,snr,3.871996310297278
691,NTS,snr,3.731220176748132
692,NTS,snr,4.1944945465042505
693,NTS,snr,3.93590439347957
694,NTS,snr,3.8249398232581138
695,NTS,snr,3.953944419670804
696,NTS,snr,4.4784677764550676
697,NTS,snr,3.602673948402994
698,NTS,snr,4.461052974588974
699,NTS,snr,4.061610605922029
700,NTS,snr,4.037226905002806
701,NTS,snr,4.544589226040297
702,NTS,snr,4.213282755031993
703,NTS,snr,4.227565542057777
704,NTS,snr,4.078887134887929
705,NTS,snr,4.134837206818251
706,NTS,snr,4.88994129649547
707,NTS,snr,5.096446856654831
708,NTS,snr,3.967897575776498
709,NTS,snr,4.142840040153159
710,NTS,snr,4.955834990786613
711,NTS,snr,4.042533634479101
712,NTS,snr,3.888337857451301
713,NTS,snr,4.250964654344688
714,NTS,snr,4.449818503196996
715,NTS,snr,4.111963687334129
716,NTS,snr,4.277143382215648
717,NTS,snr,4.718818573464013
718,NTS,snr,3.7650243551765574
719,NTS,snr,4.137482691422884
720,NTS,snr,4.118453922056387
721,NTS,snr,4.01104481109304
722,NTS,snr,3.9874218886000303
723,NTS,snr,4.117086341953098
724,NTS,snr,4.773852511700325
725,NTS,snr,4.029748709871128
726,NTS,snr,4.229951478934439
727,NTS,snr,4.178915805795113
728,NTS,snr,5.513724268035706
729,NTS,snr,4.39168245682109
730,NTS,snr,4.11147468926373
731,NTS,snr,4.520973140454681
732,NTS,snr,4.89691502005434
733,NTS,snr,4.205361590121573
734,NTS,snr,4.535146232382563
735,NTS,snr,4.479915932175963
736,NTS,snr,3.8868883601486046
737,NTS,snr,4.3895182229674115
738,NTS,snr,4.108534866995925
739,NTS,snr,5.00370883836192
740,NTS,snr,4.467785799821733
741,NTS,snr,3.674860643753243
742,NTS,snr,4.168096937550248
743,NTS,snr,4.566608095892207
744,NTS,snr,4.11716308637564
745,NTS,snr,4.430936535497781
746,NTS,snr,4.115950668916081
747,NTS,snr,4.155544495965527
748,NTS,snr,4.703067430844912
749,NTS,snr,4.6451147714371865
750,NTS,snr,4.840448383569378
751,NTS,snr,4.089462109720038
752,NTS,snr,3.946207790162232
753,NTS,snr,3.906001318945968
754,NTS,snr,4.347886519453002
755,NTS,snr,4.287955485313952
756,NTS,snr,4.595891911986505
757,NTS,snr,3.9326575223031424
758,NTS,snr,4.770817498362675
759,NTS,snr,4.436241412284659
760,NTS,snr,4.517168431946331
761,NTS,snr,5.158983769384205
762,NTS,snr,4.31782602806668
763,NTS,snr,3.833550896314614
764,NTS,snr,4.191158357834233
765,NTS,snr,3.72544763112898
766,NTS,snr,4.224874509086716
767,NTS,snr,4.550536404592658
768,NTS,snr,4.180436960037509
769,NTS,snr,4.39015808606432
770,NTS,snr,4.175141647922983
771,NTS,snr,4.7637119690404095
772,NTS,snr,4.3525567617225995
773,NTS,snr,4.081707485619405
774,NTS,snr,4.217271157808347
775,NTS,snr,4.358371896097388
776,NTS,snr,4.518327991621202
777,NTS,snr,4.273773761369175
778,NTS,snr,4.830284469569231
779,NTS,snr,3.7699845285043416
780,NTS,snr,4.310218760241361
781,NTS,snr,4.5351725515408186
782,NTS,snr,4.059466757082417
783,NTS,snr,4.354409281339629
784,NTS,snr,4.336165548015775
785,NTS,snr,4.682092735573063
786,NTS,snr,4.3952913546362735
787,NTS,snr,4.38196862625353
