,group,variable,value
154,NTHC,tsnr,42.672889566165395
155,NTHC,tsnr,47.94744882022496
156,NTHC,tsnr,33.60451458557509
157,NTHC,tsnr,37.180766723817214
158,NTHC,tsnr,49.32441174983978
159,NTHC,tsnr,51.89275493309833
160,NTHC,tsnr,53.861232148017734
161,NTHC,tsnr,57.969287225045264
162,NTHC,tsnr,48.460422025993466
163,NTHC,tsnr,47.90367971267551
164,NTHC,tsnr,50.79163892020006
165,NTHC,tsnr,48.09836512745824
166,NTHC,tsnr,48.1244416317204
167,NTHC,tsnr,54.433757162769325
168,NTHC,tsnr,48.4208787989337
169,NTHC,tsnr,30.123791401274502
170,NTHC,tsnr,49.97749067773111
171,NTHC,tsnr,69.1667927170638
172,NTHC,tsnr,54.2231474253349
173,NTHC,tsnr,53.10561910457909
174,NTHC,tsnr,54.91531678580213
175,NTHC,tsnr,71.83904663706198
176,NTHC,tsnr,57.9822175167501
177,NTHC,tsnr,55.24127892241813
178,NTHC,tsnr,64.73589318944141
179,NTHC,tsnr,54.06561062135734
180,NTHC,tsnr,60.65124809695408
181,NTHC,tsnr,59.80025036993902
182,NTHC,tsnr,62.75022865785286
183,NTHC,tsnr,65.0485458294861
184,NTHC,tsnr,56.13928056322038
185,NTHC,tsnr,63.833076615817845
186,NTHC,tsnr,59.303521315800026
187,NTHC,tsnr,63.61949742876459
188,NTHC,tsnr,63.330295525025576
189,NTHC,tsnr,62.728508464992046
190,NTHC,tsnr,51.8080503817182
191,NTHC,tsnr,54.78345404216088
192,NTHC,tsnr,49.84810165222734
193,NTHC,tsnr,54.85506697976962
194,NTHC,tsnr,44.69101217552088
195,NTHC,tsnr,64.111920802854
196,NTHC,tsnr,49.82967161014676
197,NTHC,tsnr,60.07686245627701
198,NTHC,tsnr,61.18887569522485
199,NTHC,tsnr,46.52748384617735
200,NTHC,tsnr,64.90004332596436
201,NTHC,tsnr,59.31917369388975
202,NTHC,tsnr,51.16756867431104
203,NTHC,tsnr,45.611987384501845
204,NTHC,tsnr,56.14018627209589
205,NTHC,tsnr,60.37786236347165
206,NTHC,tsnr,55.53192329406738
207,NTHC,tsnr,65.1711571267806
208,NTHC,tsnr,45.744536903337575
209,NTHC,tsnr,61.52608490502462
210,NTHC,tsnr,58.63351327320561
211,NTHC,tsnr,67.29268019495066
212,NTHC,tsnr,33.661748433019966
213,NTHC,tsnr,46.75871036597528
214,NTHC,tsnr,41.503849025350064
215,NTHC,tsnr,36.41209588153288
216,NTHC,tsnr,47.67821813328192
217,NTHC,tsnr,37.853349352721125
218,NTHC,tsnr,48.40708523779176
219,NTHC,tsnr,44.12172750476748
220,NTHC,tsnr,40.3261885298416
221,NTHC,tsnr,45.03190563758835
222,NTHC,tsnr,33.67562464252114
223,NTHC,tsnr,44.2441253461875
224,NTHC,tsnr,42.66052517294884
225,NTHC,tsnr,49.90948795294389
226,NTHC,tsnr,50.33125651651062
227,NTHC,tsnr,55.6894588842988
228,NTHC,tsnr,48.9286220833892
229,NTHC,tsnr,50.07886867132038
230,NTHC,tsnr,63.372310428414494
231,NTHC,tsnr,52.53509439015761
232,NTHC,tsnr,43.18916383385658
233,NTHC,tsnr,35.21703936799895
234,NTHC,tsnr,64.11028705665376
235,NTHC,tsnr,65.53945770906284
236,NTHC,tsnr,65.7200983853545
237,NTHC,tsnr,59.147255833260715
238,NTHC,tsnr,61.8348071873188
239,NTHC,tsnr,63.02105361223221
240,NTHC,tsnr,69.23099018749781
241,NTHC,tsnr,47.9640678782016
242,NTHC,tsnr,65.66387516935356
243,NTHC,tsnr,63.659961230587214
244,NTHC,tsnr,52.56430143117905
245,NTHC,tsnr,45.47383210551925
246,NTHC,tsnr,59.40617661108263
247,NTHC,tsnr,63.54467227612622
248,NTHC,tsnr,70.8525377092883
249,NTHC,tsnr,71.35337933432311
250,NTHC,tsnr,63.69641694636084
251,NTHC,tsnr,55.563075117068365
252,NTHC,tsnr,76.10658775526099
253,NTHC,tsnr,51.10484914947301
254,NTHC,tsnr,63.45050762430765
255,NTHC,tsnr,73.01133167487569
256,NTHC,tsnr,56.982904558302835
257,NTHC,tsnr,58.103842310840264
258,NTHC,tsnr,58.8689944408834
259,NTHC,tsnr,60.745211287168786
260,NTHC,tsnr,66.89540202007629
261,NTHC,tsnr,56.01223438500893
262,NTHC,tsnr,68.73501212289557
263,NTHC,tsnr,81.69059061864391
264,NTHC,tsnr,55.36126646120101
265,NTHC,tsnr,52.84975641639903
266,NTHC,tsnr,46.8263036403805
267,NTHC,tsnr,68.20682593574747
268,NTHC,tsnr,55.40129467169754
269,NTHC,tsnr,74.1323341904208
270,NTHC,tsnr,72.05091335065663
271,NTHC,tsnr,86.86065611650702
272,NTHC,tsnr,65.49157406622544
273,NTHC,tsnr,71.61557882546913
274,NTHC,tsnr,64.02548431954347
275,NTHC,tsnr,59.70136580709368
276,NTHC,tsnr,62.934109155321494
277,NTHC,tsnr,61.77856112830341
278,NTHC,tsnr,64.67226043704432
279,NTHC,tsnr,64.35292665101588
280,NTHC,tsnr,67.78889535972849
281,NTHC,tsnr,63.0743338605389
282,NTHC,tsnr,62.95866012992337
283,NTHC,tsnr,50.48182523390278
284,NTHC,tsnr,61.71007434464991
285,NTHC,tsnr,36.702361206524074
286,NTHC,tsnr,61.75386364106089
287,NTHC,tsnr,50.82774954754859
288,NTHC,tsnr,50.86005953885615
289,NTHC,tsnr,43.07501347362995
290,NTHC,tsnr,63.93161133816466
291,NTHC,tsnr,57.628216951619834
292,NTHC,tsnr,63.75714080105536
293,NTHC,tsnr,34.52546910941601
294,NTHC,tsnr,41.13882781728171
295,NTHC,tsnr,52.61513075046241
296,NTHC,tsnr,48.666296729119495
297,NTHC,tsnr,51.29681371717015
298,NTHC,tsnr,47.29657807573676
299,NTHC,tsnr,58.32362565875519
300,NTHC,tsnr,43.064120159018785
301,NTHC,tsnr,46.281205812469125
302,NTHC,tsnr,60.51407148921862
303,NTHC,tsnr,67.9952574018389
304,NTHC,tsnr,57.512452031485736
305,NTHC,tsnr,51.893090311437845
306,NTHC,tsnr,54.75084997434169
307,NTHC,tsnr,29.133410953974817
308,NTHC,tsnr,36.49590325274039
309,NTHC,tsnr,27.74252278299537
310,NTHC,tsnr,43.7060808269307
311,NTHC,tsnr,35.08349358267151
312,NTHC,tsnr,29.65137837920338
313,NTHC,tsnr,28.975237283855677
314,NTHC,tsnr,33.76438051369041
315,NTHC,tsnr,51.199343920801766
316,NTHC,tsnr,45.478737187571824
317,NTHC,tsnr,37.22639185399749
318,NTHC,tsnr,56.84438593068626
319,NTHC,tsnr,51.78287742845714
320,NTHC,tsnr,44.55960597237572
321,NTHC,tsnr,61.00115285301581
322,NTHC,tsnr,49.331283977255225
323,NTHC,tsnr,42.73100899299607
324,NTHC,tsnr,33.76438051369041
325,NTHC,tsnr,51.199343920801766
326,NTHC,tsnr,45.478737187571824
327,NTHC,tsnr,37.22639185399749
328,NTHC,tsnr,56.84438593068626
329,NTHC,tsnr,51.78287742845714
330,NTHC,tsnr,44.55960597237572
331,NTHC,tsnr,61.00115285301581
332,NTHC,tsnr,49.331283977255225
333,NTHC,tsnr,42.73100899299607
334,NTHC,tsnr,36.05619198968634
335,NTHC,tsnr,54.41881577984896
336,NTHC,tsnr,44.05841604701709
337,NTHC,tsnr,43.56780171772698
338,NTHC,tsnr,58.26763556955848
339,NTHC,tsnr,49.46625043451786
340,NTHC,tsnr,56.46392076835036
341,NTHC,tsnr,64.6201298579108
342,NTHC,tsnr,46.04143498605117
343,NTHC,tsnr,49.505077936686575
344,NTHC,tsnr,40.862086515524425
345,NTHC,tsnr,51.41513279918581
346,NTHC,tsnr,54.00749850203283
347,NTHC,tsnr,56.73380206665024
348,NTHC,tsnr,56.85279314592481
349,NTHC,tsnr,62.60449644876644
350,NTHC,tsnr,7.712503480812302
351,NTHC,tsnr,66.13192154932767
352,NTHC,tsnr,79.10547161148861
353,NTHC,tsnr,65.7566676530987
354,NTHC,tsnr,67.05872732703574
355,NTHC,tsnr,55.87926542875357
356,NTHC,tsnr,63.729414840228856
357,NTHC,tsnr,54.32445845881011
358,NTHC,tsnr,44.20796250819694
359,NTHC,tsnr,60.63293123617768
360,NTHC,tsnr,57.87193490774371
361,NTHC,tsnr,69.89818343950901
362,NTHC,tsnr,67.27621602197178
363,NTHC,tsnr,61.38955446751788
364,NTHC,tsnr,74.1189092269633
365,NTHC,tsnr,75.65103963762522
366,NTHC,tsnr,82.64100535027683
367,NTHC,tsnr,68.18060273164883
368,NTHC,tsnr,67.92361405782867
369,NTHC,tsnr,57.076236871187575
370,NTHC,tsnr,48.672037368640304
371,NTHC,tsnr,52.971334263682365
372,NTHC,tsnr,57.103029103716835
373,NTHC,tsnr,61.67778090853244
374,NTHC,tsnr,66.61569490504917
375,NTHC,tsnr,57.03797533502802
376,NTHC,tsnr,58.877759038005024
377,NTHC,tsnr,57.2019939510501
378,NTHC,tsnr,43.08147762808949
379,NTHC,tsnr,49.5939573579235
380,NTHC,tsnr,49.18535907845944
381,NTHC,tsnr,46.28760556259658
382,NTHC,tsnr,47.76196645619348
383,NTHC,tsnr,48.85167306382209
384,NTHC,tsnr,56.731686676386744
385,NTHC,tsnr,48.56098112650216
386,NTHC,tsnr,51.700636700494215
387,NTHC,tsnr,48.07788712705951
388,NTHC,tsnr,57.11546006682329
389,NTHC,tsnr,58.58082397887483
390,NTHC,tsnr,43.9483416704461
391,NTHC,tsnr,48.06727281032363
392,NTHC,tsnr,65.54196066525765
393,NTHC,tsnr,68.05694352136925
394,NTHC,tsnr,65.32636961527169
395,NTHC,tsnr,61.2494738814421
396,NTHC,tsnr,42.05508451454807
397,NTHC,tsnr,51.78392228326993
398,NTHC,tsnr,53.90562405687524
399,NTHC,tsnr,51.70987190725282
400,NTHC,tsnr,47.35174030857161
401,NTHC,tsnr,57.82329122116789
402,NTHC,tsnr,49.330011573038064
403,NTHC,tsnr,56.011401772964746
404,NTHC,tsnr,33.92516379384324
405,NTHC,tsnr,54.193003670778126
406,NTHC,tsnr,50.076464616460726
407,NTHC,tsnr,55.52190748101566
408,NTHC,tsnr,39.59612021851353
409,NTHC,tsnr,48.990971099352464
410,NTHC,tsnr,55.071124642388895
411,NTHC,tsnr,38.12557446630672
412,NTHC,tsnr,36.297426305827685
413,NTHC,tsnr,35.77610964560881
414,NTHC,tsnr,42.9116566311568
415,NTHC,tsnr,43.678568287345115
416,NTHC,tsnr,32.91473931155633
417,NTHC,tsnr,37.24372634396423
418,NTHC,tsnr,49.009206912480295
419,NTHC,tsnr,40.281421375926584
420,NTHC,tsnr,31.39837988727959
421,NTHC,tsnr,53.613242896972224
422,NTHC,tsnr,58.829196490580216
423,NTHC,tsnr,50.354294512886554
424,NTHC,tsnr,50.445531165227294
425,NTHC,tsnr,44.126370863988996
426,NTHC,tsnr,47.69943055533804
427,NTHC,tsnr,60.16002861922607
428,NTHC,tsnr,57.74228891264647
429,NTHC,tsnr,43.628343098796904
430,NTHC,tsnr,42.752748173777945
431,NTHC,tsnr,56.88180296588689
432,NTS,tsnr,58.8557462580502
433,NTS,tsnr,66.83787733130157
434,NTS,tsnr,43.253188882838
435,NTS,tsnr,48.61765826214105
436,NTS,tsnr,39.278056502807885
437,NTS,tsnr,40.573308290331624
438,NTS,tsnr,38.66729144612327
439,NTS,tsnr,43.63261809916003
440,NTS,tsnr,37.60926265572198
441,NTS,tsnr,60.43582514580339
442,NTS,tsnr,47.86566849797964
443,NTS,tsnr,58.185310987755656
444,NTS,tsnr,67.60537652368657
445,NTS,tsnr,57.277970029972494
446,NTS,tsnr,46.26844975934364
447,NTS,tsnr,60.26919536432251
448,NTS,tsnr,51.14411027950701
449,NTS,tsnr,55.8575023394078
450,NTS,tsnr,52.539175666403025
451,NTS,tsnr,65.03329293080606
452,NTS,tsnr,31.503177598118786
453,NTS,tsnr,43.53640744229779
454,NTS,tsnr,29.705902118468657
455,NTS,tsnr,22.66091892775148
456,NTS,tsnr,39.51729252561927
457,NTS,tsnr,33.16192708269227
458,NTS,tsnr,35.27647584246006
459,NTS,tsnr,53.002706044120714
460,NTS,tsnr,62.137666797148995
461,NTS,tsnr,52.92417183145881
462,NTS,tsnr,53.57057262118906
463,NTS,tsnr,60.51491194474511
464,NTS,tsnr,57.05995132983662
465,NTS,tsnr,51.72550470381975
466,NTS,tsnr,58.35133292572573
467,NTS,tsnr,56.18844747613184
468,NTS,tsnr,55.87476302590221
469,NTS,tsnr,62.80145885050297
470,NTS,tsnr,75.22498845681548
471,NTS,tsnr,41.31079621100798
472,NTS,tsnr,72.46396001824178
473,NTS,tsnr,76.13741150754504
474,NTS,tsnr,53.882028446532786
475,NTS,tsnr,73.22891878755763
476,NTS,tsnr,42.72609040979296
477,NTS,tsnr,53.66890434827656
478,NTS,tsnr,49.00275331828743
479,NTS,tsnr,52.59475004486739
480,NTS,tsnr,57.19257395085879
481,NTS,tsnr,61.22263048333116
482,NTS,tsnr,50.45822255965322
483,NTS,tsnr,62.504762900061905
484,NTS,tsnr,52.65608704357874
485,NTS,tsnr,61.15465257316828
486,NTS,tsnr,44.975790198426694
487,NTS,tsnr,58.60173494927585
488,NTS,tsnr,68.26462311577052
489,NTS,tsnr,76.60479091701563
490,NTS,tsnr,64.909685570281
491,NTS,tsnr,75.84907358395867
492,NTS,tsnr,74.96904636733234
493,NTS,tsnr,79.69040910014883
494,NTS,tsnr,76.02897676860448
495,NTS,tsnr,61.074641020735726
496,NTS,tsnr,56.47384588047862
497,NTS,tsnr,57.524493759498
498,NTS,tsnr,58.71342523721978
499,NTS,tsnr,58.547597027383745
500,NTS,tsnr,70.00727285887115
501,NTS,tsnr,57.68797855218872
502,NTS,tsnr,65.12599843530916
503,NTS,tsnr,56.6074947117595
504,NTS,tsnr,65.1074145771563
505,NTS,tsnr,62.804629544727504
506,NTS,tsnr,46.29663304169662
507,NTS,tsnr,48.44878935208544
508,NTS,tsnr,51.59814090072177
509,NTS,tsnr,62.52325186203234
510,NTS,tsnr,45.05926913022995
511,NTS,tsnr,48.36376625520643
512,NTS,tsnr,52.21387016877998
513,NTS,tsnr,68.78521926142275
514,NTS,tsnr,46.722050253418274
515,NTS,tsnr,51.324577431892976
516,NTS,tsnr,35.687356523703784
517,NTS,tsnr,61.1281266042497
518,NTS,tsnr,55.21408361475915
519,NTS,tsnr,61.74321881029755
520,NTS,tsnr,66.95741568831727
521,NTS,tsnr,70.26618435722776
522,NTS,tsnr,46.259626280516386
523,NTS,tsnr,71.0093149272725
524,NTS,tsnr,60.73993732780218
525,NTS,tsnr,65.21081130485982
526,NTS,tsnr,52.58272924460471
527,NTS,tsnr,61.17480639880523
528,NTS,tsnr,40.40036722831428
529,NTS,tsnr,62.66347438970115
530,NTS,tsnr,64.46870859595947
531,NTS,tsnr,75.75602493807673
532,NTS,tsnr,77.45464070269372
533,NTS,tsnr,68.11278621526435
534,NTS,tsnr,73.69273887900636
535,NTS,tsnr,67.53229699283838
536,NTS,tsnr,68.79237413965166
537,NTS,tsnr,71.61350969574414
538,NTS,tsnr,65.50548485852778
539,NTS,tsnr,49.81605078012217
540,NTS,tsnr,41.113198563456535
541,NTS,tsnr,48.41082970099524
542,NTS,tsnr,44.439681930467486
543,NTS,tsnr,32.51378622435732
544,NTS,tsnr,52.447745515732095
545,NTS,tsnr,41.90720375627279
546,NTS,tsnr,46.70065713417716
547,NTS,tsnr,42.44727166509256
548,NTS,tsnr,47.16955716442317
549,NTS,tsnr,59.27040387946181
550,NTS,tsnr,32.44891972653568
551,NTS,tsnr,47.76695434353314
552,NTS,tsnr,46.54753331840038
553,NTS,tsnr,56.81388476677239
554,NTS,tsnr,67.06288960436359
555,NTS,tsnr,46.49213509343099
556,NTS,tsnr,68.96816516201943
557,NTS,tsnr,82.85069895989727
558,NTS,tsnr,64.2016053374391
559,NTS,tsnr,43.983940316597
560,NTS,tsnr,61.950582277961075
561,NTS,tsnr,39.81865946098696
562,NTS,tsnr,50.79032129049301
563,NTS,tsnr,52.9581096614711
564,NTS,tsnr,51.546548715326935
565,NTS,tsnr,49.44926944002509
566,NTS,tsnr,47.18439462501556
567,NTS,tsnr,47.03932737885043
568,NTS,tsnr,48.236265724524856
569,NTS,tsnr,49.078763557597995
570,NTS,tsnr,48.30470867373515
571,NTS,tsnr,50.33782858680934
572,NTS,tsnr,64.38254299829714
573,NTS,tsnr,61.23424530879129
574,NTS,tsnr,65.55793350469321
575,NTS,tsnr,67.67594399757218
576,NTS,tsnr,74.7609361410141
577,NTS,tsnr,72.30121363908984
578,NTS,tsnr,71.74681641138159
579,NTS,tsnr,61.33699375996366
580,NTS,tsnr,71.25721467763651
581,NTS,tsnr,58.75261418626178
582,NTS,tsnr,50.52439666085411
583,NTS,tsnr,35.198538925964385
584,NTS,tsnr,39.983232031576335
585,NTS,tsnr,41.347441518097185
586,NTS,tsnr,42.93839100562036
587,NTS,tsnr,58.7267334664939
588,NTS,tsnr,30.4758566088276
589,NTS,tsnr,35.8834361465415
590,NTS,tsnr,50.02609864145052
591,NTS,tsnr,37.23502865247429
592,NTS,tsnr,49.178736491594464
593,NTS,tsnr,43.46710157766938
594,NTS,tsnr,50.02328607742675
595,NTS,tsnr,45.65457047941163
596,NTS,tsnr,35.196201583894435
597,NTS,tsnr,54.21746753412299
598,NTS,tsnr,67.02428551157936
599,NTS,tsnr,58.608002655091695
600,NTS,tsnr,42.10445048788097
601,NTS,tsnr,53.227611767011695
602,NTS,tsnr,53.38540402054787
603,NTS,tsnr,44.41461665136739
604,NTS,tsnr,46.78757146932185
605,NTS,tsnr,64.55288101779297
606,NTS,tsnr,55.902245379053056
607,NTS,tsnr,42.14806002937257
608,NTS,tsnr,63.20482693705708
609,NTS,tsnr,66.45769653748721
610,NTS,tsnr,62.2768850075081
611,NTS,tsnr,71.58520104270428
612,NTS,tsnr,55.58848365116864
613,NTS,tsnr,51.69184366124682
614,NTS,tsnr,63.00470221810974
615,NTS,tsnr,58.04790296731517
616,NTS,tsnr,61.17763955332339
617,NTS,tsnr,53.34083378314972
618,NTS,tsnr,53.721135736093856
619,NTS,tsnr,31.39382734755054
620,NTS,tsnr,76.19717380777001
621,NTS,tsnr,58.1942664636299
622,NTS,tsnr,41.16999080614187
623,NTS,tsnr,55.57946874387562
624,NTS,tsnr,42.689684590208344
625,NTS,tsnr,50.841503052040935
626,NTS,tsnr,54.36137970536947
627,NTS,tsnr,46.87915554223582
628,NTS,tsnr,46.49096257612109
629,NTS,tsnr,41.671369174611755
630,NTS,tsnr,49.38071306049824
631,NTS,tsnr,53.61371945030987
632,NTS,tsnr,51.490470739779994
633,NTS,tsnr,56.19147614343092
634,NTS,tsnr,56.588641208130866
635,NTS,tsnr,59.65233572793659
636,NTS,tsnr,46.401849125279114
637,NTS,tsnr,47.37204433488659
638,NTS,tsnr,57.44429538073018
639,NTS,tsnr,35.29628483625129
640,NTS,tsnr,54.65907394560054
641,NTS,tsnr,58.29360284097493
642,NTS,tsnr,53.858022367116064
643,NTS,tsnr,68.35862543224357
644,NTS,tsnr,46.35921615315601
645,NTS,tsnr,42.89038785279263
646,NTS,tsnr,61.58779732976109
647,NTS,tsnr,47.48280009138398
648,NTS,tsnr,72.0664020839613
649,NTS,tsnr,48.583634881302714
650,NTS,tsnr,49.00288809509948
651,NTS,tsnr,38.899363688076846
652,NTS,tsnr,64.51051554293372
653,NTS,tsnr,56.6748338912148
654,NTS,tsnr,49.467189020477235
655,NTS,tsnr,52.55979937571101
656,NTS,tsnr,66.5648282431066
657,NTS,tsnr,37.471712252357975
658,NTS,tsnr,50.37603995669633
659,NTS,tsnr,39.25002743303776
660,NTS,tsnr,45.2320294030942
661,NTS,tsnr,50.10117901861667
662,NTS,tsnr,56.77869247784838
663,NTS,tsnr,56.31039748201147
664,NTS,tsnr,72.04482076945715
665,NTS,tsnr,57.85042669309769
666,NTS,tsnr,45.33004430029541
667,NTS,tsnr,66.73900055885315
668,NTS,tsnr,63.10916864476167
669,NTS,tsnr,42.266796174575575
670,NTS,tsnr,67.18630682211369
671,NTS,tsnr,44.25410309329163
672,NTS,tsnr,49.0571895345347
673,NTS,tsnr,44.24674497684464
674,NTS,tsnr,45.39809197187424
675,NTS,tsnr,65.1640407819068
676,NTS,tsnr,48.76205385616049
677,NTS,tsnr,52.93404886685312
678,NTS,tsnr,53.4108129334636
679,NTS,tsnr,59.66036871052347
680,NTS,tsnr,44.09751450410113
681,NTS,tsnr,60.1511512119323
682,NTS,tsnr,40.08641441212967
683,NTS,tsnr,44.723177172709256
684,NTS,tsnr,64.16198917245492
685,NTS,tsnr,41.45911240251735
686,NTS,tsnr,57.059105764376
687,NTS,tsnr,43.001087189652026
688,NTS,tsnr,34.81852226983756
689,NTS,tsnr,33.58690261654556
690,NTS,tsnr,51.42116540682037
691,NTS,tsnr,49.45754500676412
692,NTS,tsnr,46.17956816521473
693,NTS,tsnr,55.798572642030194
694,NTS,tsnr,47.32431245362386
695,NTS,tsnr,45.85094845027197
696,NTS,tsnr,43.23742158059031
697,NTS,tsnr,57.02751212543808
698,NTS,tsnr,48.96749187679961
699,NTS,tsnr,49.23558954091277
700,NTS,tsnr,72.16703563719057
701,NTS,tsnr,68.92407072661445
702,NTS,tsnr,65.74917850410566
703,NTS,tsnr,63.25088619720191
704,NTS,tsnr,74.67418110719882
705,NTS,tsnr,84.51417397009209
706,NTS,tsnr,88.35733179864474
707,NTS,tsnr,80.00628467509523
708,NTS,tsnr,68.83380452170968
709,NTS,tsnr,51.209930300712585
710,NTS,tsnr,72.37600126024336
711,NTS,tsnr,50.05947632389143
712,NTS,tsnr,53.21818441897631
