,group,variable,value
230,NTHC,fd_mean,0.0779496985109322
231,NTHC,fd_mean,0.0860177988437427
232,NTHC,fd_mean,0.0867104878896372
233,NTHC,fd_mean,0.1528453978956869
234,NTHC,fd_mean,0.0567920358920959
235,NTHC,fd_mean,0.0540663777632935
236,NTHC,fd_mean,0.0503760708828164
237,NTHC,fd_mean,0.0459507595133558
238,NTHC,fd_mean,0.1144912206287164
239,NTHC,fd_mean,0.046777249681443
240,NTHC,fd_mean,0.0424954523908152
241,NTHC,fd_mean,0.1605974294323497
242,NTHC,fd_mean,0.068227246753354
243,NTHC,fd_mean,0.0370755874598742
244,NTHC,fd_mean,0.0832448985016822
245,NTHC,fd_mean,0.0786013804871798
246,NTHC,fd_mean,0.0468222634539654
247,NTHC,fd_mean,0.0454857276238084
248,NTHC,fd_mean,0.0384667949253181
249,NTHC,fd_mean,0.0481331801450104
250,NTHC,fd_mean,0.0419711609425955
251,NTHC,fd_mean,0.0899423440190403
252,NTHC,fd_mean,0.0577054187773896
253,NTHC,fd_mean,0.1486683194372356
254,NTHC,fd_mean,0.0469503923972298
255,NTHC,fd_mean,0.0469020119880797
256,NTHC,fd_mean,0.0839006385640376
257,NTHC,fd_mean,0.0621794055455654
258,NTHC,fd_mean,0.0602220065350556
259,NTHC,fd_mean,0.0709862384605657
260,NTHC,fd_mean,0.0481820381224306
261,NTHC,fd_mean,0.0693238004641516
262,NTHC,fd_mean,0.0513372709274016
263,NTHC,fd_mean,0.0543187923303533
264,NTHC,fd_mean,0.0825562374851671
265,NTHC,fd_mean,0.0792017848676452
266,NTHC,fd_mean,0.0858082170844278
267,NTHC,fd_mean,0.0448188289751297
268,NTHC,fd_mean,0.0592207520100587
269,NTHC,fd_mean,0.0759373354137567
270,NTHC,fd_mean,0.0722076063998299
271,NTHC,fd_mean,0.0335673310053183
272,NTHC,fd_mean,0.0886120026765731
273,NTHC,fd_mean,0.0487557285148757
274,NTHC,fd_mean,0.0598895328597985
275,NTHC,fd_mean,0.060644289195637
276,NTHC,fd_mean,0.0477745891185589
277,NTHC,fd_mean,0.0484018282668192
278,NTHC,fd_mean,0.0485315458474586
279,NTHC,fd_mean,0.0528640614257822
280,NTHC,fd_mean,0.043148463588561
281,NTHC,fd_mean,0.07443732038066
282,NTHC,fd_mean,0.0539004744771567
283,NTHC,fd_mean,0.0700340348410568
284,NTHC,fd_mean,0.0473544455049754
285,NTHC,fd_mean,0.2558903035557687
286,NTHC,fd_mean,0.0796473020348226
287,NTHC,fd_mean,0.1111790308493832
288,NTHC,fd_mean,0.1336504592981138
289,NTHC,fd_mean,0.1725305170277583
290,NTHC,fd_mean,0.061979106078375
291,NTHC,fd_mean,0.0876028170095591
292,NTHC,fd_mean,0.1585925882756605
293,NTHC,fd_mean,0.3750936578367156
294,NTHC,fd_mean,0.2077435553749669
295,NTHC,fd_mean,0.1217774668626107
296,NTHC,fd_mean,0.0715244575124005
297,NTHC,fd_mean,0.0701001503453075
298,NTHC,fd_mean,0.0683761791628824
299,NTHC,fd_mean,0.0521818637035986
300,NTHC,fd_mean,0.1129734227195811
301,NTHC,fd_mean,0.0707887906102613
302,NTHC,fd_mean,0.0573701750644368
303,NTHC,fd_mean,0.0644924269648156
304,NTHC,fd_mean,0.0631098540850425
305,NTHC,fd_mean,0.0865489796158832
306,NTHC,fd_mean,0.0914013437504999
307,NTHC,fd_mean,0.0901453386505809
308,NTHC,fd_mean,0.070788259762045
309,NTHC,fd_mean,0.1996316853231469
310,NTHC,fd_mean,0.0868287294238232
311,NTHC,fd_mean,0.1006221786074677
312,NTHC,fd_mean,0.1650338766864353
313,NTHC,fd_mean,0.1555331664107768
314,NTHC,fd_mean,0.2072442757877984
315,NTHC,fd_mean,0.1224501969730783
316,NTHC,fd_mean,0.1163241551360515
317,NTHC,fd_mean,0.3498432252577984
318,NTHC,fd_mean,0.1194928620846678
319,NTHC,fd_mean,0.0897541414047483
320,NTHC,fd_mean,0.121769657889695
321,NTHC,fd_mean,0.0977852091340217
322,NTHC,fd_mean,0.1151907153690684
323,NTHC,fd_mean,0.1430960317793617
324,NTHC,fd_mean,0.2072442757877984
325,NTHC,fd_mean,0.1224501969730783
326,NTHC,fd_mean,0.1163241551360515
327,NTHC,fd_mean,0.3498432252577984
328,NTHC,fd_mean,0.1194928620846678
329,NTHC,fd_mean,0.0897541414047483
330,NTHC,fd_mean,0.121769657889695
331,NTHC,fd_mean,0.0977852091340217
332,NTHC,fd_mean,0.1151907153690684
333,NTHC,fd_mean,0.1430960317793617
334,NTHC,fd_mean,0.163272607985334
335,NTHC,fd_mean,0.0865666946686443
336,NTHC,fd_mean,0.1619305638185991
337,NTHC,fd_mean,0.1672082014647977
338,NTHC,fd_mean,0.0665092391066262
339,NTHC,fd_mean,0.0708547913865011
340,NTHC,fd_mean,0.1065466495338139
341,NTHC,fd_mean,0.1208967061394484
342,NTHC,fd_mean,0.1809935482767169
343,NTHC,fd_mean,0.0768787101191968
344,NTHC,fd_mean,0.2075971859897911
345,NTHC,fd_mean,0.1039516070229663
346,NTHC,fd_mean,0.1076797842922833
347,NTHC,fd_mean,0.0634810273620665
348,NTHC,fd_mean,0.0552045597520534
349,NTHC,fd_mean,0.1215432822254659
350,NTHC,fd_mean,0.0667778774771295
351,NTHC,fd_mean,0.0962423807013841
352,NTHC,fd_mean,0.0900538853859432
353,NTHC,fd_mean,0.1062162272072992
354,NTHC,fd_mean,0.0911992691402978
355,NTHC,fd_mean,0.1588730914801742
356,NTHC,fd_mean,0.0815350399991639
357,NTHC,fd_mean,0.0811756260602539
358,NTHC,fd_mean,0.1279162681932201
359,NTHC,fd_mean,0.0616320681587226
360,NTHC,fd_mean,0.0822813608902333
361,NTHC,fd_mean,0.0675668887426387
362,NTHC,fd_mean,0.1058285562485689
363,NTHC,fd_mean,0.0652167337819922
364,NTHC,fd_mean,0.0622207291752377
365,NTHC,fd_mean,0.0806503818606888
366,NTHC,fd_mean,0.0724954170103993
367,NTHC,fd_mean,0.0655606661034032
368,NTHC,fd_mean,0.0893096746670656
369,NTHC,fd_mean,0.1361358457335828
370,NTHC,fd_mean,0.13361459913138
371,NTHC,fd_mean,0.1587194336893574
372,NTHC,fd_mean,0.1452537855793218
373,NTHC,fd_mean,0.1185905059578709
374,NTHC,fd_mean,0.178273200445859
375,NTHC,fd_mean,0.1743947890363358
376,NTHC,fd_mean,0.1291218393045247
377,NTHC,fd_mean,0.3074512747385838
378,NTHC,fd_mean,0.0770944649915158
379,NTHC,fd_mean,0.0587892166450984
380,NTHC,fd_mean,0.0556442528265711
381,NTHC,fd_mean,0.0597174454551338
382,NTHC,fd_mean,0.059213747418656
383,NTHC,fd_mean,0.0689915512331887
384,NTHC,fd_mean,0.0582189619564826
385,NTHC,fd_mean,0.0616899652481922
386,NTHC,fd_mean,0.0599989453795287
387,NTHC,fd_mean,0.0535797365176518
388,NTHC,fd_mean,0.0803479508218298
389,NTHC,fd_mean,0.0684113083530467
390,NTHC,fd_mean,0.0707759613159321
391,NTHC,fd_mean,0.0866014022470432
392,NTHC,fd_mean,0.0686932101211935
393,NTHC,fd_mean,0.0715681545678005
394,NTHC,fd_mean,0.0826839055139152
395,NTHC,fd_mean,0.0661317526887159
396,NTHC,fd_mean,0.1241441048593373
397,NTHC,fd_mean,0.0939580003351441
398,NTHC,fd_mean,0.0973362168084886
399,NTHC,fd_mean,0.1605117805042198
400,NTHC,fd_mean,0.1151445576681334
401,NTHC,fd_mean,0.1127186638550215
402,NTHC,fd_mean,0.1931048608154178
403,NTHC,fd_mean,0.1041615534710549
404,NTHC,fd_mean,0.247805263166702
405,NTHC,fd_mean,0.1197634763951499
406,NTHC,fd_mean,0.1212555185711876
407,NTHC,fd_mean,0.0984732120028039
408,NTHC,fd_mean,0.1934166734529745
409,NTHC,fd_mean,0.2563106236213791
410,NTHC,fd_mean,0.1738683402284042
411,NTHC,fd_mean,0.2475746771886959
412,NTHC,fd_mean,0.3340235337182821
413,NTHC,fd_mean,0.2389481727245795
414,NTHC,fd_mean,0.2678875078584204
415,NTHC,fd_mean,0.0907332998266098
416,NTHC,fd_mean,0.2170775978855941
417,NTHC,fd_mean,0.4000376562514189
418,NTHC,fd_mean,0.100176912282827
419,NTHC,fd_mean,0.3382957351260681
420,NTHC,fd_mean,0.3114636937344778
421,NTHC,fd_mean,0.0925082826023951
422,NTHC,fd_mean,0.0726757230523864
423,NTHC,fd_mean,0.0638408501489574
424,NTHC,fd_mean,0.052377908571077
425,NTHC,fd_mean,0.0610771624711008
426,NTHC,fd_mean,0.0704487567623444
427,NTHC,fd_mean,0.048712614086934
428,NTHC,fd_mean,0.0559480353415811
429,NTHC,fd_mean,0.159363788588384
430,NTHC,fd_mean,0.1021028125920427
431,NTHC,fd_mean,0.0511069498935368
432,NTS,fd_mean,0.0548905844792077
433,NTS,fd_mean,0.0853287151259546
434,NTS,fd_mean,0.151184630993654
435,NTS,fd_mean,0.0840527013649979
436,NTS,fd_mean,0.3089198574833979
437,NTS,fd_mean,0.1527829891130588
438,NTS,fd_mean,0.1631770899830328
439,NTS,fd_mean,0.1886821297548496
440,NTS,fd_mean,0.1661175815828855
441,NTS,fd_mean,0.0557354487573589
442,NTS,fd_mean,0.1205297370071029
443,NTS,fd_mean,0.0829033546803148
444,NTS,fd_mean,0.0528255567091368
445,NTS,fd_mean,0.0384041157783191
446,NTS,fd_mean,0.1134234425249442
447,NTS,fd_mean,0.0403049162113392
448,NTS,fd_mean,0.0792629179493115
449,NTS,fd_mean,0.0471583238467113
450,NTS,fd_mean,0.1019934886081843
451,NTS,fd_mean,0.0425353495339125
452,NTS,fd_mean,0.1095032316111087
453,NTS,fd_mean,0.1254837970622259
454,NTS,fd_mean,0.1059849825698395
455,NTS,fd_mean,0.1698426067198853
456,NTS,fd_mean,0.1589222036479696
457,NTS,fd_mean,0.0948456903607758
458,NTS,fd_mean,0.1310453528979341
459,NTS,fd_mean,0.0788228270998338
460,NTS,fd_mean,0.071474581988555
461,NTS,fd_mean,0.0755252658802674
462,NTS,fd_mean,0.0900170056008761
463,NTS,fd_mean,0.1125630206299793
464,NTS,fd_mean,0.0652889396356497
465,NTS,fd_mean,0.1067927785058889
466,NTS,fd_mean,0.0416747092914298
467,NTS,fd_mean,0.0700976044807864
468,NTS,fd_mean,0.1098651858960466
469,NTS,fd_mean,0.0641060116021705
470,NTS,fd_mean,0.0725785542807342
471,NTS,fd_mean,0.3588054122833845
472,NTS,fd_mean,0.0546341463698591
473,NTS,fd_mean,0.0728729028674233
474,NTS,fd_mean,0.2035568766986363
475,NTS,fd_mean,0.0727792772952598
476,NTS,fd_mean,0.0778296519577046
477,NTS,fd_mean,0.1520768604623659
478,NTS,fd_mean,0.1451491009801416
479,NTS,fd_mean,0.1983442542017657
480,NTS,fd_mean,0.1480992293541047
481,NTS,fd_mean,0.1246655787054679
482,NTS,fd_mean,0.1415724383308091
483,NTS,fd_mean,0.1836681665903699
484,NTS,fd_mean,0.1845030092961676
485,NTS,fd_mean,0.1362049550868375
486,NTS,fd_mean,0.2064716569267049
487,NTS,fd_mean,0.1085305595604667
488,NTS,fd_mean,0.0471645375719153
489,NTS,fd_mean,0.0762583808672024
490,NTS,fd_mean,0.0824909844247398
491,NTS,fd_mean,0.0601990666741722
492,NTS,fd_mean,0.0710294451880457
493,NTS,fd_mean,0.068987287408666
494,NTS,fd_mean,0.0631716480572506
495,NTS,fd_mean,0.0734498589885385
496,NTS,fd_mean,0.073555935723747
497,NTS,fd_mean,0.0802417548834698
498,NTS,fd_mean,0.0946688981830669
499,NTS,fd_mean,0.1019255587688751
500,NTS,fd_mean,0.0611136841459771
501,NTS,fd_mean,0.0879826368431028
502,NTS,fd_mean,0.0972240639805746
503,NTS,fd_mean,0.1467756033863592
504,NTS,fd_mean,0.0874234984777053
505,NTS,fd_mean,0.1082797278982612
506,NTS,fd_mean,0.1590781849770729
507,NTS,fd_mean,0.1567791168872683
508,NTS,fd_mean,0.0855107542896966
509,NTS,fd_mean,0.0756986622003304
510,NTS,fd_mean,0.1315592409979775
511,NTS,fd_mean,0.247479585108879
512,NTS,fd_mean,0.2330674385285663
513,NTS,fd_mean,0.0874548888932491
514,NTS,fd_mean,0.2130542329467697
515,NTS,fd_mean,0.1222670352075521
516,NTS,fd_mean,0.2118691139856819
517,NTS,fd_mean,0.0778510382243939
518,NTS,fd_mean,0.0857548290706119
519,NTS,fd_mean,0.0783434108528508
520,NTS,fd_mean,0.0577253073892137
521,NTS,fd_mean,0.0814461382186085
522,NTS,fd_mean,0.1418721997384998
523,NTS,fd_mean,0.0642986923361388
524,NTS,fd_mean,0.0972606240018166
525,NTS,fd_mean,0.0558903212479605
526,NTS,fd_mean,0.107161504515175
527,NTS,fd_mean,0.0758793533068059
528,NTS,fd_mean,0.2898897220913022
529,NTS,fd_mean,0.1142608162884251
530,NTS,fd_mean,0.0786871346503456
531,NTS,fd_mean,0.0725206956011383
532,NTS,fd_mean,0.056670320499481
533,NTS,fd_mean,0.1190207086218229
534,NTS,fd_mean,0.0670890371162875
535,NTS,fd_mean,0.0692590497352833
536,NTS,fd_mean,0.0668780041785758
537,NTS,fd_mean,0.0682467981537273
538,NTS,fd_mean,0.0739538337905083
539,NTS,fd_mean,0.1419361051812136
540,NTS,fd_mean,0.1733329092195148
541,NTS,fd_mean,0.1259720556301652
542,NTS,fd_mean,0.1466464405915993
543,NTS,fd_mean,0.4192141540629467
544,NTS,fd_mean,0.1621767585041027
545,NTS,fd_mean,0.2654626554019986
546,NTS,fd_mean,0.170192051970634
547,NTS,fd_mean,0.1286222077039417
548,NTS,fd_mean,0.1914236452528319
549,NTS,fd_mean,0.0886220166310095
550,NTS,fd_mean,0.3132845773412296
551,NTS,fd_mean,0.0944998782424806
552,NTS,fd_mean,0.15828925923124
553,NTS,fd_mean,0.1406799499341336
554,NTS,fd_mean,0.0923623380850657
555,NTS,fd_mean,0.1169315519949195
556,NTS,fd_mean,0.070041892006588
557,NTS,fd_mean,0.0538616932465515
558,NTS,fd_mean,0.0996358936278396
559,NTS,fd_mean,0.1030368973023076
560,NTS,fd_mean,0.0895003329365628
561,NTS,fd_mean,0.1245597385195613
562,NTS,fd_mean,0.0801021189720311
563,NTS,fd_mean,0.1030836770799089
564,NTS,fd_mean,0.1229693450119172
565,NTS,fd_mean,0.144943287577549
566,NTS,fd_mean,0.1067116913165777
567,NTS,fd_mean,0.0829142554415166
568,NTS,fd_mean,0.0932394776010464
569,NTS,fd_mean,0.1639170713387683
570,NTS,fd_mean,0.1338206852962928
571,NTS,fd_mean,0.1005085431193712
572,NTS,fd_mean,0.0594975046646998
573,NTS,fd_mean,0.0707566828374541
574,NTS,fd_mean,0.0622313125492823
575,NTS,fd_mean,0.0550785379738116
576,NTS,fd_mean,0.0658324517655782
577,NTS,fd_mean,0.066931381849123
578,NTS,fd_mean,0.0641166630529144
579,NTS,fd_mean,0.0863110651109697
580,NTS,fd_mean,0.0677521007574234
581,NTS,fd_mean,0.0635346369829548
582,NTS,fd_mean,0.0700914310096335
583,NTS,fd_mean,0.0713780507260338
584,NTS,fd_mean,0.0624313115194132
585,NTS,fd_mean,0.0381720723492791
586,NTS,fd_mean,0.046467128518029
587,NTS,fd_mean,0.047676570451163
588,NTS,fd_mean,0.0715382882787023
589,NTS,fd_mean,0.0499048388529943
590,NTS,fd_mean,0.0594692415169411
591,NTS,fd_mean,0.0791337053526095
592,NTS,fd_mean,0.0466522943117506
593,NTS,fd_mean,0.0757813156801089
594,NTS,fd_mean,0.0927019598601541
595,NTS,fd_mean,0.0964237805033771
596,NTS,fd_mean,0.3051608036280285
597,NTS,fd_mean,0.1296542668448748
598,NTS,fd_mean,0.0751125249689066
599,NTS,fd_mean,0.0591337698294995
600,NTS,fd_mean,0.2238188764151308
601,NTS,fd_mean,0.1724788123687427
602,NTS,fd_mean,0.1355992804002003
603,NTS,fd_mean,0.1037739811559543
604,NTS,fd_mean,0.1413541779765516
605,NTS,fd_mean,0.0810661926127959
606,NTS,fd_mean,0.1640783842329483
607,NTS,fd_mean,0.1333041292267675
608,NTS,fd_mean,0.0640939049454567
609,NTS,fd_mean,0.157523871354711
610,NTS,fd_mean,0.0696414289498952
611,NTS,fd_mean,0.0815579496512658
612,NTS,fd_mean,0.0991792372534115
613,NTS,fd_mean,0.1655081714715772
614,NTS,fd_mean,0.0691663639121189
615,NTS,fd_mean,0.1109183480174007
616,NTS,fd_mean,0.0533595311302412
617,NTS,fd_mean,0.1567777546998832
618,NTS,fd_mean,0.0520944534886136
619,NTS,fd_mean,0.380165577028527
620,NTS,fd_mean,0.0467729694864898
621,NTS,fd_mean,0.0877775620997033
622,NTS,fd_mean,0.1437621859477812
623,NTS,fd_mean,0.1234220282352805
624,NTS,fd_mean,0.255041661147978
625,NTS,fd_mean,0.1280062354126053
626,NTS,fd_mean,0.1428042756187078
627,NTS,fd_mean,0.065158291687261
628,NTS,fd_mean,0.1263079835389367
629,NTS,fd_mean,0.1702038510921878
630,NTS,fd_mean,0.0711796584146135
631,NTS,fd_mean,0.0539445619018021
632,NTS,fd_mean,0.0667219978953634
633,NTS,fd_mean,0.0695186490469509
634,NTS,fd_mean,0.0781475728745217
635,NTS,fd_mean,0.063898240150873
636,NTS,fd_mean,0.1284938645042405
637,NTS,fd_mean,0.066897550926982
638,NTS,fd_mean,0.0612908289032069
639,NTS,fd_mean,0.0808220918471779
640,NTS,fd_mean,0.0852392697806044
641,NTS,fd_mean,0.0917115525932389
642,NTS,fd_mean,0.0494443110830271
643,NTS,fd_mean,0.0535821616614912
644,NTS,fd_mean,0.1204797324137475
645,NTS,fd_mean,0.1931705567379603
646,NTS,fd_mean,0.0673870557836834
647,NTS,fd_mean,0.0867928232693192
