,compare,aqi,task,data type
26804,mriqc,0.0069935221774193,mriqc,aqi
26805,mriqc,0.0155881429032258,mriqc,aqi
26806,mriqc,0.0079172126612903,mriqc,aqi
26807,mriqc,0.0075852979838709,mriqc,aqi
26808,mriqc,0.0118869326612903,mriqc,aqi
26809,mriqc,0.0085774252419354,mriqc,aqi
26810,mriqc,0.0122034125,mriqc,aqi
26811,mriqc,0.0081377716129032,mriqc,aqi
26812,mriqc,0.0113678725806451,mriqc,aqi
26813,mriqc,0.0080359600806451,mriqc,aqi
26814,mriqc,0.0080862095967741,mriqc,aqi
26815,mriqc,0.0080762128225806,mriqc,aqi
26816,mriqc,0.0130282372580645,mriqc,aqi
26817,mriqc,0.0111605809166666,mriqc,aqi
26818,mriqc,0.0074589944354838,mriqc,aqi
26819,mriqc,0.0067435872580645,mriqc,aqi
26820,mriqc,0.004861224516129,mriqc,aqi
26821,mriqc,0.0098536689516129,mriqc,aqi
26822,mriqc,0.0113042500806451,mriqc,aqi
26823,mriqc,0.0089142668548387,mriqc,aqi
26824,mriqc,0.0043124408333333,mriqc,aqi
26825,mriqc,0.0085578087096774,mriqc,aqi
26826,mriqc,0.0065764691129032,mriqc,aqi
26827,mriqc,0.0084367511666666,mriqc,aqi
26828,mriqc,0.0104835504838709,mriqc,aqi
26829,mriqc,0.0101210314166666,mriqc,aqi
26830,mriqc,0.0036129866129032,mriqc,aqi
26831,mriqc,0.0062317234999999,mriqc,aqi
26832,mriqc,0.0040674786290322,mriqc,aqi
26833,mriqc,0.0052202987903225,mriqc,aqi
26834,mriqc,0.0095330399166666,mriqc,aqi
26835,mriqc,0.0121866345,mriqc,aqi
26836,mriqc,0.00468468025,mriqc,aqi
26837,mriqc,0.0054227223333333,mriqc,aqi
26838,mriqc,0.0044187953333333,mriqc,aqi
26839,mriqc,0.011233968,mriqc,aqi
26840,mriqc,0.0072544415833333,mriqc,aqi
26841,mriqc,0.0075238140833333,mriqc,aqi
26842,mriqc,0.0095541939166666,mriqc,aqi
26843,mriqc,0.0138192991666666,mriqc,aqi
26844,mriqc,0.005892652,mriqc,aqi
26845,mriqc,0.0077807061666666,mriqc,aqi
26846,mriqc,0.0254161583333333,mriqc,aqi
26847,mriqc,0.0074109550833333,mriqc,aqi
26848,mriqc,0.0187167799166666,mriqc,aqi
26849,mriqc,0.0260124151666666,mriqc,aqi
26850,mriqc,0.0066415845,mriqc,aqi
26851,mriqc,0.0040384189166666,mriqc,aqi
26852,mriqc,0.0094380309999999,mriqc,aqi
26853,mriqc,0.0102476728333333,mriqc,aqi
26854,mriqc,0.0078728404838709,mriqc,aqi
26855,mriqc,0.02101597445,mriqc,aqi
26856,mriqc,0.0054440966666666,mriqc,aqi
26857,mriqc,0.0106935229838709,mriqc,aqi
26858,mriqc,0.034945023,mriqc,aqi
26859,mriqc,0.0239119935,mriqc,aqi
26860,mriqc,0.0036523137096774,mriqc,aqi
26861,mriqc,0.0088154910833333,mriqc,aqi
26862,mriqc,0.0273218838709677,mriqc,aqi
26863,mriqc,0.0070117695145631,mriqc,aqi
26864,mriqc,0.0043525178225806,mriqc,aqi
26865,mriqc,0.0130509662903225,mriqc,aqi
26866,mriqc,0.0093274969166666,mriqc,aqi
26867,mriqc,0.0041687453225806,mriqc,aqi
26868,mriqc,0.0126259305624999,mriqc,aqi
26869,mriqc,0.0056996054838709,mriqc,aqi
26870,mriqc,0.0127842716666666,mriqc,aqi
26871,mriqc,0.0083485858064516,mriqc,aqi
26872,mriqc,0.0176609642083333,mriqc,aqi
26873,mriqc,0.0207992280499999,mriqc,aqi
26874,mriqc,0.0062483609677419,mriqc,aqi
26875,mriqc,0.0089109008064516,mriqc,aqi
26876,mriqc,0.0109420297580645,mriqc,aqi
26877,mriqc,0.0203082735,mriqc,aqi
26878,mriqc,0.0053376526612903,mriqc,aqi
26879,mriqc,0.0234408175,mriqc,aqi
26880,mriqc,0.0077805344354838,mriqc,aqi
26881,mriqc,0.0248256730999999,mriqc,aqi
26882,mriqc,0.01199633875,mriqc,aqi
26883,mriqc,0.0102306562096774,mriqc,aqi
26884,mriqc,0.004539434032258,mriqc,aqi
26885,mriqc,0.0069714380833333,mriqc,aqi
26886,mriqc,0.0103199724375,mriqc,aqi
26887,mriqc,0.0044330917741935,mriqc,aqi
26888,mriqc,0.01715031435,mriqc,aqi
26889,mriqc,0.0081982634677419,mriqc,aqi
26890,mriqc,0.0058620855833333,mriqc,aqi
26891,mriqc,0.0202792226,mriqc,aqi
26892,mriqc,0.0197650381,mriqc,aqi
26893,mriqc,0.0104039499999999,mriqc,aqi
26894,mriqc,0.0057066007258064,mriqc,aqi
26895,mriqc,0.0323643805,mriqc,aqi
26896,mriqc,0.0061447025806451,mriqc,aqi
26897,mriqc,0.01282611225,mriqc,aqi
26898,mriqc,0.01179520175,mriqc,aqi
26899,mriqc,0.0053066591129032,mriqc,aqi
26900,mriqc,0.0186764041666666,mriqc,aqi
26901,mriqc,0.0110128539999999,mriqc,aqi
26902,mriqc,0.0066632835833333,mriqc,aqi
26903,mriqc,0.0136968300833333,mriqc,aqi
26904,mriqc,0.0051503072580645,mriqc,aqi
26905,mriqc,0.0065669694166666,mriqc,aqi
26906,mriqc,0.009175909032258,mriqc,aqi
26907,mriqc,0.0141560329166666,mriqc,aqi
26908,mriqc,0.0047032483333333,mriqc,aqi
26909,mriqc,0.0155416995833333,mriqc,aqi
26910,mriqc,0.0021103528,mriqc,aqi
26911,mriqc,0.009094825125,mriqc,aqi
26912,mriqc,0.0018404747999999,mriqc,aqi
26913,mriqc,0.0029672372,mriqc,aqi
26914,mriqc,0.0078384521333333,mriqc,aqi
26915,mriqc,0.0121077854032258,mriqc,aqi
26916,mriqc,0.0111063164516129,mriqc,aqi
26917,mriqc,0.0025712621333333,mriqc,aqi
26918,mriqc,0.0075383287903225,mriqc,aqi
26919,mriqc,0.0224030991935483,mriqc,aqi
26920,mriqc,0.0100413258870967,mriqc,aqi
26921,mriqc,0.0095440349193548,mriqc,aqi
26922,mriqc,0.0082240528225806,mriqc,aqi
26923,mriqc,0.0079980504838709,mriqc,aqi
26924,mriqc,0.0083234266129032,mriqc,aqi
26925,mriqc,0.00866053,mriqc,aqi
26926,mriqc,0.0030535101333333,mriqc,aqi
26927,mriqc,0.0138573164516129,mriqc,aqi
26928,mriqc,0.0083016271774193,mriqc,aqi
26929,mriqc,0.0041409406,mriqc,aqi
26930,mriqc,0.007624805125,mriqc,aqi
26931,mriqc,0.0050921385333333,mriqc,aqi
26932,mriqc,0.0082408592741935,mriqc,aqi
26933,mriqc,0.0150077667741935,mriqc,aqi
26934,mriqc,0.0099639697580645,mriqc,aqi
26935,mriqc,0.0083101062096774,mriqc,aqi
26936,mriqc,0.0059938218437499,mriqc,aqi
26937,mriqc,0.009531991048387,mriqc,aqi
26938,mriqc,0.0093900884,mriqc,aqi
26939,mriqc,0.0152696224193548,mriqc,aqi
26940,mriqc,0.0055433055333333,mriqc,aqi
26941,mriqc,0.0220773805416666,mriqc,aqi
26942,mriqc,0.0121905237903225,mriqc,aqi
26943,mriqc,0.01211299175,mriqc,aqi
26944,mriqc,0.011217611532258,mriqc,aqi
26945,mriqc,0.0071417228,mriqc,aqi
26946,mriqc,0.0046891842666666,mriqc,aqi
26947,mriqc,0.0025722307333333,mriqc,aqi
26948,mriqc,0.0083634339583333,mriqc,aqi
26949,mriqc,0.0074582428225806,mriqc,aqi
26950,mriqc,0.0027902564,mriqc,aqi
26951,mriqc,0.0107856049193548,mriqc,aqi
26952,mriqc,0.01805253634375,mriqc,aqi
26953,mriqc,0.0027857698,mriqc,aqi
26954,mriqc,0.0100381297083333,mriqc,aqi
26955,mriqc,0.0050814467333333,mriqc,aqi
26956,mriqc,0.0287918011562499,mriqc,aqi
26957,mriqc,0.0044138347999999,mriqc,aqi
26958,mriqc,0.0022194008,mriqc,aqi
26959,mriqc,0.03218563609375,mriqc,aqi
26960,mriqc,0.0028686714,mriqc,aqi
26961,mriqc,0.0115211838,mriqc,aqi
26962,mriqc,0.0031981788,mriqc,aqi
26963,mriqc,0.00213067,mriqc,aqi
26964,mriqc,0.0069510374666666,mriqc,aqi
26965,mriqc,0.01458485625,mriqc,aqi
26966,mriqc,0.012605212625,mriqc,aqi
26967,mriqc,0.0044170784666666,mriqc,aqi
26968,mriqc,0.014694335375,mriqc,aqi
26969,mriqc,0.02710464678125,mriqc,aqi
26970,mriqc,0.0104185526875,mriqc,aqi
26971,mriqc,0.0085997973387096,mriqc,aqi
26972,mriqc,0.0127191362903225,mriqc,aqi
26973,mriqc,0.0105330608064516,mriqc,aqi
26974,mriqc,0.008319639516129,mriqc,aqi
26975,mriqc,0.0124501525,mriqc,aqi
26976,mriqc,0.0079312491129032,mriqc,aqi
26977,mriqc,0.0136281783870967,mriqc,aqi
26978,mriqc,0.0105808727419354,mriqc,aqi
26979,mriqc,0.0102480498387096,mriqc,aqi
26980,mriqc,0.0119710106451612,mriqc,aqi
26981,mriqc,0.0125531398387096,mriqc,aqi
26982,mriqc,0.011551756532258,mriqc,aqi
26983,mriqc,0.0130783016935483,mriqc,aqi
26984,mriqc,0.0119069774193548,mriqc,aqi
26985,mriqc,0.0057703622580645,mriqc,aqi
26986,mriqc,0.0093626739516129,mriqc,aqi
26987,mriqc,0.0062540483064516,mriqc,aqi
26988,mriqc,0.0064632412096774,mriqc,aqi
26989,mriqc,0.0049600950806451,mriqc,aqi
26990,mriqc,0.0054217229032258,mriqc,aqi
26991,mriqc,0.0070080517741935,mriqc,aqi
26992,mriqc,0.0085113573387096,mriqc,aqi
26993,mriqc,0.0132013879838709,mriqc,aqi
26994,mriqc,0.0102579516935483,mriqc,aqi
26995,mriqc,0.0107770044354838,mriqc,aqi
26996,mriqc,0.0117216593548387,mriqc,aqi
26997,mriqc,0.0129252941935483,mriqc,aqi
26998,mriqc,0.0067224744354838,mriqc,aqi
26999,mriqc,0.0150900737096774,mriqc,aqi
27000,mriqc,0.0084643353225806,mriqc,aqi
27001,mriqc,0.0154369392741935,mriqc,aqi
27002,mriqc,0.0112844770967741,mriqc,aqi
27003,mriqc,0.0076695704032258,mriqc,aqi
27004,mriqc,0.0110554776612903,mriqc,aqi
27005,mriqc,0.0115019566935483,mriqc,aqi
27006,mriqc,0.0074544277419354,mriqc,aqi
27007,mriqc,0.0129033692741935,mriqc,aqi
27008,mriqc,0.0066266027419354,mriqc,aqi
27009,mriqc,0.0084013542741935,mriqc,aqi
27010,mriqc,0.0152324770967741,mriqc,aqi
27011,mriqc,0.0080525925806451,mriqc,aqi
27012,mriqc,0.0160282404032258,mriqc,aqi
27013,mriqc,0.0057692856451612,mriqc,aqi
27014,mriqc,0.0115316021774193,mriqc,aqi
27015,mriqc,0.0046078105645161,mriqc,aqi
27016,mriqc,0.0145871769354838,mriqc,aqi
27017,mriqc,0.0107510064516129,mriqc,aqi
27018,mriqc,0.0111516566129032,mriqc,aqi
27019,mriqc,0.0185846228225806,mriqc,aqi
27020,mriqc,0.0092750283870967,mriqc,aqi
27021,mriqc,0.0123504521774193,mriqc,aqi
27022,mriqc,0.014969536048387,mriqc,aqi
27023,mriqc,0.0163349461290322,mriqc,aqi
27024,mriqc,0.0041435988709677,mriqc,aqi
27025,mriqc,0.014530221532258,mriqc,aqi
27026,mriqc,0.0238545008064516,mriqc,aqi
27027,mriqc,0.0057222272580645,mriqc,aqi
27028,mriqc,0.0117042793548387,mriqc,aqi
27029,mriqc,0.0105778212903225,mriqc,aqi
27030,mriqc,0.0110065329032258,mriqc,aqi
27031,mriqc,0.0055439695967741,mriqc,aqi
27032,mriqc,0.0103959507258064,mriqc,aqi
27033,mriqc,0.0056970724193548,mriqc,aqi
27034,mriqc,0.0106801949193548,mriqc,aqi
27035,mriqc,0.0044628949193548,mriqc,aqi
27036,mriqc,0.0082807425806451,mriqc,aqi
27037,mriqc,0.0050479822580645,mriqc,aqi
27038,mriqc,0.0064700545967741,mriqc,aqi
27039,mriqc,0.005312134032258,mriqc,aqi
27040,mriqc,0.01489559175,mriqc,aqi
27041,mriqc,0.0120203491935483,mriqc,aqi
27042,mriqc,0.0140308444354838,mriqc,aqi
27043,mriqc,0.0117453214516129,mriqc,aqi
27044,mriqc,0.0185001426612903,mriqc,aqi
27045,mriqc,0.0110602187903225,mriqc,aqi
27046,mriqc,0.0094036447580645,mriqc,aqi
27047,mriqc,0.014043129516129,mriqc,aqi
27048,mriqc,0.0047318550806451,mriqc,aqi
27049,mriqc,0.0105813133064516,mriqc,aqi
27050,mriqc,0.0107067391129032,mriqc,aqi
27051,mriqc,0.0049289555645161,mriqc,aqi
27052,mriqc,0.0094786537096774,mriqc,aqi
27053,mriqc,0.0099552533064516,mriqc,aqi
27054,mriqc,0.0101054767741935,mriqc,aqi
27055,mriqc,0.0064143729838709,mriqc,aqi
27056,mriqc,0.0100134428225806,mriqc,aqi
27057,mriqc,0.0063756631451612,mriqc,aqi
27058,mriqc,0.0090396437096774,mriqc,aqi
27059,mriqc,0.0090588653225806,mriqc,aqi
27060,mriqc,0.0039338352419354,mriqc,aqi
27061,mriqc,0.0049682869354838,mriqc,aqi
27062,mriqc,0.0113764512096774,mriqc,aqi
27063,mriqc,0.0091574149193548,mriqc,aqi
27064,mriqc,0.0070768967741935,mriqc,aqi
27065,mriqc,0.0139060214516129,mriqc,aqi
27066,mriqc,0.008181961532258,mriqc,aqi
27067,mriqc,0.0146378772580645,mriqc,aqi
27068,mriqc,0.0149979675806451,mriqc,aqi
27069,mriqc,0.0092645946774193,mriqc,aqi
27070,mriqc,0.0084487669354838,mriqc,aqi
27071,mriqc,0.0208015408064516,mriqc,aqi
27072,mriqc,0.0063241000806451,mriqc,aqi
27073,mriqc,0.0161366112903225,mriqc,aqi
27074,mriqc,0.0058905289516129,mriqc,aqi
27075,mriqc,0.0083589462903225,mriqc,aqi
27076,mriqc,0.0150187691129032,mriqc,aqi
27077,mriqc,0.0098389955645161,mriqc,aqi
27078,mriqc,0.0055251832258064,mriqc,aqi
27079,mriqc,0.0194623758064516,mriqc,aqi
27080,mriqc,0.0061997566129032,mriqc,aqi
27081,mriqc,0.0110205763709677,mriqc,aqi
27082,mriqc,0.0094109068548387,mriqc,aqi
27083,mriqc,0.0143718633870967,mriqc,aqi
27084,mriqc,0.0194677567741935,mriqc,aqi
27085,mriqc,0.0107341129032258,mriqc,aqi
27086,mriqc,0.0066204754032258,mriqc,aqi
27087,mriqc,0.0070994143548387,mriqc,aqi
27088,mriqc,0.0158818834677419,mriqc,aqi
27089,mriqc,0.0111670787903225,mriqc,aqi
27090,mriqc,0.0132941133870967,mriqc,aqi
27091,mriqc,0.0100476309677419,mriqc,aqi
27092,mriqc,0.0090172050806451,mriqc,aqi
27093,mriqc,0.0123185686290322,mriqc,aqi
27094,mriqc,0.0172081925,mriqc,aqi
27095,mriqc,0.0166788032258064,mriqc,aqi
27096,mriqc,0.0079779208064516,mriqc,aqi
27097,mriqc,0.0131102655645161,mriqc,aqi
27098,mriqc,0.0176190016129032,mriqc,aqi
27099,mriqc,0.0147723557258064,mriqc,aqi
27100,mriqc,0.0103726444354838,mriqc,aqi
27101,mriqc,0.0164284649193548,mriqc,aqi
27102,mriqc,0.0231904072580645,mriqc,aqi
27103,mriqc,0.0093443779032258,mriqc,aqi
27104,mriqc,0.0105492056451612,mriqc,aqi
27105,mriqc,0.0107436766935483,mriqc,aqi
27106,mriqc,0.005170253902439,mriqc,aqi
27107,mriqc,0.0061218534146341,mriqc,aqi
27108,mriqc,0.0079048044354838,mriqc,aqi
27109,mriqc,0.002279346707317,mriqc,aqi
27110,mriqc,0.0075217041935483,mriqc,aqi
27111,mriqc,0.0083335833870967,mriqc,aqi
27112,mriqc,0.0138939487903225,mriqc,aqi
27113,mriqc,0.0081233127419354,mriqc,aqi
27114,mriqc,0.0087152462903225,mriqc,aqi
27115,mriqc,0.0092429679838709,mriqc,aqi
27116,mriqc,0.0084092896774193,mriqc,aqi
27117,mriqc,0.0073929797580645,mriqc,aqi
27118,mriqc,0.0085127205645161,mriqc,aqi
27119,mriqc,0.0130408327419354,mriqc,aqi
27120,mriqc,0.0083124464516129,mriqc,aqi
27121,mriqc,0.0130367262903225,mriqc,aqi
27122,mriqc,0.0094867549193548,mriqc,aqi
27123,mriqc,0.0022849591463414,mriqc,aqi
27124,mriqc,0.0084661079838709,mriqc,aqi
27125,mriqc,0.0037225879268292,mriqc,aqi
27126,mriqc,0.0034912863414634,mriqc,aqi
27127,mriqc,0.0040753075609756,mriqc,aqi
27128,mriqc,0.0032008835365853,mriqc,aqi
27129,mriqc,0.011789067804878,mriqc,aqi
27130,mriqc,0.0045449887804878,mriqc,aqi
27131,mriqc,0.0025973331707317,mriqc,aqi
27132,mriqc,0.0034886803658536,mriqc,aqi
27133,mriqc,0.0034563879268292,mriqc,aqi
27134,mriqc,0.0066346882926829,mriqc,aqi
27135,mriqc,0.0048987174390243,mriqc,aqi
27136,mriqc,0.003050000609756,mriqc,aqi
27137,mriqc,0.0028391069512195,mriqc,aqi
27138,mriqc,0.0070559877419354,mriqc,aqi
27139,mriqc,0.0034227735365853,mriqc,aqi
27140,mriqc,0.0095399468548387,mriqc,aqi
27141,mriqc,0.0109883204032258,mriqc,aqi
27142,mriqc,0.0060693454032258,mriqc,aqi
27143,mriqc,0.0087231945967741,mriqc,aqi
27144,mriqc,0.0179584356451612,mriqc,aqi
27145,mriqc,0.0102722874193548,mriqc,aqi
27146,mriqc,0.0077054042741935,mriqc,aqi
27147,mriqc,0.009485674032258,mriqc,aqi
27148,mriqc,0.0077764241129032,mriqc,aqi
27149,mriqc,0.0095283056451612,mriqc,aqi
27150,mriqc,0.0078119287903225,mriqc,aqi
27151,mriqc,0.0108876904032258,mriqc,aqi
27152,mriqc,0.005608439516129,mriqc,aqi
27153,mriqc,0.0057012053225806,mriqc,aqi
27154,mriqc,0.0087078233870967,mriqc,aqi
27155,mriqc,0.005943834,mriqc,aqi
27156,mriqc,0.0065112769,mriqc,aqi
27157,mriqc,0.0047566368292682,mriqc,aqi
27158,mriqc,0.006892753,mriqc,aqi
27159,mriqc,0.0122587983064516,mriqc,aqi
27160,mriqc,0.0107914449193548,mriqc,aqi
27161,mriqc,0.0228662228225806,mriqc,aqi
27162,mriqc,0.0093021725,mriqc,aqi
27163,mriqc,0.003442680609756,mriqc,aqi
27164,mriqc,0.0115233925999999,mriqc,aqi
27165,mriqc,0.0081539244499999,mriqc,aqi
27166,mriqc,0.0048962929032258,mriqc,aqi
27167,mriqc,0.017742615,mriqc,aqi
27168,mriqc,0.0068369584146341,mriqc,aqi
27169,mriqc,0.0208111441129032,mriqc,aqi
27170,mriqc,0.0162317483870967,mriqc,aqi
27171,mriqc,0.0060828663709677,mriqc,aqi
27172,mriqc,0.01017348185,mriqc,aqi
27173,mriqc,0.0082884777,mriqc,aqi
27174,mriqc,0.0178394345,mriqc,aqi
27175,mriqc,0.006642112016129,mriqc,aqi
27176,mriqc,0.0169919975806451,mriqc,aqi
27177,mriqc,0.00902146405,mriqc,aqi
27178,mriqc,0.0156264928225806,mriqc,aqi
27179,mriqc,0.0061382666129032,mriqc,aqi
27180,mriqc,0.00942520205,mriqc,aqi
27181,mriqc,0.0066571954,mriqc,aqi
27182,mriqc,0.0063926748,mriqc,aqi
27183,mriqc,0.0192708689,mriqc,aqi
27184,mriqc,0.0171044306451612,mriqc,aqi
27185,mriqc,0.0123152406451612,mriqc,aqi
27186,mriqc,0.0189816043,mriqc,aqi
27187,mriqc,0.028793496,mriqc,aqi
27188,mriqc,0.0241182661290322,mriqc,aqi
27189,mriqc,0.018932141,mriqc,aqi
27190,mriqc,0.00844080565,mriqc,aqi
27191,mriqc,0.01467917265,mriqc,aqi
27192,mriqc,0.0115889734,mriqc,aqi
27193,mriqc,0.0261639919354838,mriqc,aqi
27194,mriqc,0.0084688119,mriqc,aqi
27195,mriqc,0.010743496,mriqc,aqi
27196,mriqc,0.0279523516129032,mriqc,aqi
27197,mriqc,0.026480832,mriqc,aqi
27198,mriqc,0.01564171595,mriqc,aqi
27199,mriqc,0.0081448011,mriqc,aqi
27200,mriqc,0.0297987939999999,mriqc,aqi
27201,mriqc,0.0280286469999999,mriqc,aqi
27202,mriqc,0.008262393,mriqc,aqi
27203,mriqc,0.00884049065,mriqc,aqi
27204,mriqc,0.0120535822999999,mriqc,aqi
27205,mriqc,0.00736133795,mriqc,aqi
27206,mriqc,0.01135418855,mriqc,aqi
27207,mriqc,0.0097067519166666,mriqc,aqi
27208,mriqc,0.0169604682,mriqc,aqi
27209,mriqc,0.0117860516,mriqc,aqi
27210,mriqc,0.0094208495,mriqc,aqi
27211,mriqc,0.0094539519,mriqc,aqi
27212,mriqc,0.019127183,mriqc,aqi
27213,mriqc,0.0230104093,mriqc,aqi
27214,mriqc,0.0024196129268292,mriqc,aqi
27215,mriqc,0.0066419784,mriqc,aqi
27216,mriqc,0.01714149125,mriqc,aqi
27217,mriqc,0.00702642275,mriqc,aqi
27218,mriqc,0.00672911005,mriqc,aqi
27219,mriqc,0.0104051758,mriqc,aqi
27220,mriqc,0.00949788045,mriqc,aqi
27221,mriqc,0.0153909528,mriqc,aqi
27222,mriqc,0.0034878793902439,mriqc,aqi
27223,mriqc,0.01987552,mriqc,aqi
27224,mriqc,0.0065511415,mriqc,aqi
27225,mriqc,0.0039636557317073,mriqc,aqi
27226,mriqc,0.0173241426,mriqc,aqi
27227,mriqc,0.0032911165853658,mriqc,aqi
27228,mriqc,0.0064150243499999,mriqc,aqi
27229,mriqc,0.0035454395,mriqc,aqi
27230,mriqc,0.010348549516129,mriqc,aqi
27231,mriqc,0.0034889113414634,mriqc,aqi
27232,mriqc,0.01322851865,mriqc,aqi
27233,mriqc,0.0030826573170731,mriqc,aqi
27234,mriqc,0.00577747375,mriqc,aqi
27235,mriqc,0.0043370524390243,mriqc,aqi
27236,mriqc,0.0095951064999999,mriqc,aqi
27237,mriqc,0.0106685837903225,mriqc,aqi
27238,mriqc,0.0054580070731707,mriqc,aqi
27239,mriqc,0.0048546605833333,mriqc,aqi
27240,mriqc,0.0093942439516129,mriqc,aqi
27241,mriqc,0.00790873555,mriqc,aqi
27242,mriqc,0.0069670204166666,mriqc,aqi
27243,mriqc,0.0123783411290322,mriqc,aqi
27244,mriqc,0.0167080380645161,mriqc,aqi
27245,mriqc,0.0022457182926829,mriqc,aqi
27246,mriqc,0.0187394473387096,mriqc,aqi
27247,mriqc,0.0056397206666666,mriqc,aqi
27248,mriqc,0.0037857548780487,mriqc,aqi
27249,mriqc,0.0072985669354838,mriqc,aqi
27250,mriqc,0.0249893983870967,mriqc,aqi
27251,mriqc,0.0090124066935483,mriqc,aqi
27252,mriqc,0.0030135403658536,mriqc,aqi
27253,mriqc,0.0239373967741935,mriqc,aqi
27254,mriqc,0.0082329917741935,mriqc,aqi
27255,mriqc,0.0173156085483871,mriqc,aqi
27256,mriqc,0.0184783942741935,mriqc,aqi
27257,mriqc,0.0067316280487804,mriqc,aqi
27258,mriqc,0.0036672245121951,mriqc,aqi
27259,mriqc,0.004706318902439,mriqc,aqi
27260,mriqc,0.0232873838709677,mriqc,aqi
27261,mriqc,0.0053706447560975,mriqc,aqi
27262,mriqc,0.01182815415,mriqc,aqi
27263,mriqc,0.0022373795121951,mriqc,aqi
27264,mriqc,0.0261600226612903,mriqc,aqi
27265,mriqc,0.0030995691463414,mriqc,aqi
27266,mriqc,0.0088195503658536,mriqc,aqi
27267,mriqc,0.0183372180645161,mriqc,aqi
27268,mriqc,0.01103292915,mriqc,aqi
27269,mriqc,0.0067271574,mriqc,aqi
27270,mriqc,0.01062568975,mriqc,aqi
27271,mriqc,0.00476681675,mriqc,aqi
27272,mriqc,0.00483506865,mriqc,aqi
27273,mriqc,0.00427444935,mriqc,aqi
27274,mriqc,0.00511908975,mriqc,aqi
27275,mriqc,0.0062503936,mriqc,aqi
27276,mriqc,0.01560422815,mriqc,aqi
27277,mriqc,0.0064472828,mriqc,aqi
27278,mriqc,0.0065642053,mriqc,aqi
27279,mriqc,0.0074957313709677,mriqc,aqi
27280,mriqc,0.0058084652419354,mriqc,aqi
27281,mriqc,0.00571730185,mriqc,aqi
27282,mriqc,0.0067716199,mriqc,aqi
27283,mriqc,0.0081157040499999,mriqc,aqi
27284,mriqc,0.0047692754032258,mriqc,aqi
27285,mriqc,0.0066539251,mriqc,aqi
27286,mriqc,0.0185890418548387,mriqc,aqi
27287,mriqc,0.0038468874390243,mriqc,aqi
27288,mriqc,0.0047207104166666,mriqc,aqi
27289,mriqc,0.0209199081451612,mriqc,aqi
27290,mriqc,0.0056681689,mriqc,aqi
27291,mriqc,0.0203471100806451,mriqc,aqi
27292,mriqc,0.0080208879,mriqc,aqi
27293,mriqc,0.0056127438999999,mriqc,aqi
27294,mriqc,0.01231542035,mriqc,aqi
27295,mriqc,0.0095115626612903,mriqc,aqi
27296,mriqc,0.0247267105645161,mriqc,aqi
27297,mriqc,0.0026658187804878,mriqc,aqi
27298,mriqc,0.0076130317999999,mriqc,aqi
27299,mriqc,0.0258878943548387,mriqc,aqi
27300,mriqc,0.0089123472,mriqc,aqi
27301,mriqc,0.0037685531707317,mriqc,aqi
27302,mriqc,0.0051130832258064,mriqc,aqi
27303,mriqc,0.0065298359756097,mriqc,aqi
27304,mriqc,0.0092493559677419,mriqc,aqi
27305,mriqc,0.0148659728333333,mriqc,aqi
27306,mriqc,0.0105992957258064,mriqc,aqi
27307,mriqc,0.0058045350806451,mriqc,aqi
27308,mriqc,0.0208362395967741,mriqc,aqi
27309,mriqc,0.0079950353225806,mriqc,aqi
27310,mriqc,0.0048424976829268,mriqc,aqi
27311,mriqc,0.0110881654838709,mriqc,aqi
27312,mriqc,0.0072729334677419,mriqc,aqi
27313,mriqc,0.005828111048387,mriqc,aqi
27314,mriqc,0.0041565631707317,mriqc,aqi
27315,mriqc,0.0159938426612903,mriqc,aqi
27316,mriqc,0.0034198699999999,mriqc,aqi
27317,mriqc,0.0052507850806451,mriqc,aqi
27318,mriqc,0.008352269032258,mriqc,aqi
27319,mriqc,0.0071220796774193,mriqc,aqi
27320,mriqc,0.0040622259756097,mriqc,aqi
27321,mriqc,0.0024012226829268,mriqc,aqi
27322,mriqc,0.0033028947560975,mriqc,aqi
27323,mriqc,0.0022863801219512,mriqc,aqi
27324,mriqc,0.0041899903658536,mriqc,aqi
27325,mriqc,0.0028087327916666,mriqc,aqi
27326,mriqc,0.0092426203888888,mriqc,aqi
27327,mriqc,0.0057902807083333,mriqc,aqi
27328,mriqc,0.0025376436585365,mriqc,aqi
27329,mriqc,0.0028589580487804,mriqc,aqi
27330,mriqc,0.004706318902439,mriqc,aqi
27331,mriqc,0.0165477389516129,mriqc,aqi
27332,mriqc,0.0054895324193548,mriqc,aqi
27333,mriqc,0.0082235553225806,mriqc,aqi
27334,mriqc,0.003971037375,mriqc,aqi
27335,mriqc,0.0063142650806451,mriqc,aqi
27336,mriqc,0.0132890255645161,mriqc,aqi
27337,mriqc,0.0117312741935483,mriqc,aqi
27338,mriqc,0.0055328158870967,mriqc,aqi
27339,mriqc,0.010133851532258,mriqc,aqi
27340,mriqc,0.0108680804032258,mriqc,aqi
27341,mriqc,0.0169217729032258,mriqc,aqi
27342,mriqc,0.0321610241935483,mriqc,aqi
27343,mriqc,0.0057462049193548,mriqc,aqi
27344,mriqc,0.0198949446774193,mriqc,aqi
27345,mriqc,0.0279561629032258,mriqc,aqi
27346,mriqc,0.0047584664166666,mriqc,aqi
27347,mriqc,0.0191343628225806,mriqc,aqi
27348,mriqc,0.0198659177419354,mriqc,aqi
27349,mriqc,0.0134010905645161,mriqc,aqi
27350,mriqc,0.0332602467741935,mriqc,aqi
27351,mriqc,0.0084008332499999,mriqc,aqi
