,compare,fd_mean,task,data type
24391,mriqc,0.1286522740234356,mriqc,fd_mean
24392,mriqc,0.3359944669630017,mriqc,fd_mean
24393,mriqc,0.161495295976541,mriqc,fd_mean
24394,mriqc,0.1602214795233722,mriqc,fd_mean
24395,mriqc,0.1465788577417447,mriqc,fd_mean
24396,mriqc,0.1683966647228125,mriqc,fd_mean
24397,mriqc,0.2461520137246829,mriqc,fd_mean
24398,mriqc,0.1860621501487896,mriqc,fd_mean
24399,mriqc,0.286689938325512,mriqc,fd_mean
24400,mriqc,0.5027533959244611,mriqc,fd_mean
24401,mriqc,0.257734103499305,mriqc,fd_mean
24402,mriqc,0.2136531612383014,mriqc,fd_mean
24403,mriqc,0.262505342687816,mriqc,fd_mean
24404,mriqc,0.1273839751719473,mriqc,fd_mean
24405,mriqc,0.2200177013774094,mriqc,fd_mean
24406,mriqc,0.1176208977231649,mriqc,fd_mean
24407,mriqc,0.3998286154096775,mriqc,fd_mean
24408,mriqc,0.2013397463994145,mriqc,fd_mean
24409,mriqc,0.1003465750124037,mriqc,fd_mean
24410,mriqc,0.1289807245247983,mriqc,fd_mean
24411,mriqc,0.0991622015127195,mriqc,fd_mean
24412,mriqc,0.046012829916014,mriqc,fd_mean
24413,mriqc,0.2026439355899001,mriqc,fd_mean
24414,mriqc,0.1224834890239103,mriqc,fd_mean
24415,mriqc,0.5497134031060467,mriqc,fd_mean
24416,mriqc,0.1235234722144991,mriqc,fd_mean
24417,mriqc,0.1650695199999355,mriqc,fd_mean
24418,mriqc,0.2314227259115268,mriqc,fd_mean
24419,mriqc,0.2613312616911575,mriqc,fd_mean
24420,mriqc,0.2013398305625654,mriqc,fd_mean
24421,mriqc,0.1091618350302717,mriqc,fd_mean
24422,mriqc,0.1258035918058448,mriqc,fd_mean
24423,mriqc,0.2717365873303164,mriqc,fd_mean
24424,mriqc,0.207590877146852,mriqc,fd_mean
24425,mriqc,0.1706542155197698,mriqc,fd_mean
24426,mriqc,0.5831739567546645,mriqc,fd_mean
24427,mriqc,0.1581039965254484,mriqc,fd_mean
24428,mriqc,0.1230886883028916,mriqc,fd_mean
24429,mriqc,0.2110222905971175,mriqc,fd_mean
24430,mriqc,0.1973979910959906,mriqc,fd_mean
24431,mriqc,0.2816665735811335,mriqc,fd_mean
24432,mriqc,0.1501836961712877,mriqc,fd_mean
24433,mriqc,0.1152366122727497,mriqc,fd_mean
24434,mriqc,0.138042680739258,mriqc,fd_mean
24435,mriqc,0.0798203467388278,mriqc,fd_mean
24436,mriqc,0.1003086176015557,mriqc,fd_mean
24437,mriqc,0.1497625152024653,mriqc,fd_mean
24438,mriqc,0.1608422258884409,mriqc,fd_mean
24439,mriqc,0.0977877909207037,mriqc,fd_mean
24440,mriqc,0.2073668338280539,mriqc,fd_mean
24441,mriqc,0.1447697124590412,mriqc,fd_mean
24442,mriqc,0.1317594766512441,mriqc,fd_mean
24443,mriqc,0.2116514691105728,mriqc,fd_mean
24444,mriqc,0.1684732010645383,mriqc,fd_mean
24445,mriqc,0.1844319816834801,mriqc,fd_mean
24446,mriqc,0.1166413665676199,mriqc,fd_mean
24447,mriqc,0.2809978403881109,mriqc,fd_mean
24448,mriqc,0.4616720223329731,mriqc,fd_mean
24449,mriqc,0.2708211957503583,mriqc,fd_mean
24450,mriqc,0.1515629980078455,mriqc,fd_mean
24451,mriqc,0.0719102583279766,mriqc,fd_mean
24452,mriqc,0.1517440280545416,mriqc,fd_mean
24453,mriqc,0.2028833880275828,mriqc,fd_mean
24454,mriqc,0.1548823953349419,mriqc,fd_mean
24455,mriqc,0.1156230772693695,mriqc,fd_mean
24456,mriqc,0.2307504825326148,mriqc,fd_mean
24457,mriqc,0.1360611098712932,mriqc,fd_mean
24458,mriqc,0.1909143973124413,mriqc,fd_mean
24459,mriqc,0.4712203410880974,mriqc,fd_mean
24460,mriqc,0.1171002845295102,mriqc,fd_mean
24461,mriqc,0.2167423852936712,mriqc,fd_mean
24462,mriqc,0.0673564117372775,mriqc,fd_mean
24463,mriqc,0.1444212027860346,mriqc,fd_mean
24464,mriqc,0.1707064078110741,mriqc,fd_mean
24465,mriqc,0.1615612877362559,mriqc,fd_mean
24466,mriqc,0.2880416118833756,mriqc,fd_mean
24467,mriqc,0.2201560241476852,mriqc,fd_mean
24468,mriqc,0.1445444311605637,mriqc,fd_mean
24469,mriqc,0.1822265207643814,mriqc,fd_mean
24470,mriqc,0.1530411138187328,mriqc,fd_mean
24471,mriqc,0.1410496210680295,mriqc,fd_mean
24472,mriqc,0.2030017353413936,mriqc,fd_mean
24473,mriqc,0.2357710735633207,mriqc,fd_mean
24474,mriqc,0.2674501631158659,mriqc,fd_mean
24475,mriqc,0.1340791933599202,mriqc,fd_mean
24476,mriqc,0.2962858062744739,mriqc,fd_mean
24477,mriqc,0.2985010390979521,mriqc,fd_mean
24478,mriqc,0.1959942931571933,mriqc,fd_mean
24479,mriqc,0.0686823819235363,mriqc,fd_mean
24480,mriqc,0.1687179475901313,mriqc,fd_mean
24481,mriqc,0.162185425020598,mriqc,fd_mean
24482,mriqc,0.1447721511515008,mriqc,fd_mean
24483,mriqc,0.254169356803821,mriqc,fd_mean
24484,mriqc,0.1653263225298294,mriqc,fd_mean
24485,mriqc,0.2980924160236932,mriqc,fd_mean
24486,mriqc,0.2254990048776951,mriqc,fd_mean
24487,mriqc,0.1094166585766093,mriqc,fd_mean
24488,mriqc,0.1813955795671825,mriqc,fd_mean
24489,mriqc,0.151646711085916,mriqc,fd_mean
24490,mriqc,0.0954720855173537,mriqc,fd_mean
24491,mriqc,0.2426416333444062,mriqc,fd_mean
24492,mriqc,0.2034348550926195,mriqc,fd_mean
24493,mriqc,0.1461792408363964,mriqc,fd_mean
24494,mriqc,0.1546074549189704,mriqc,fd_mean
24495,mriqc,0.1209961296538425,mriqc,fd_mean
24496,mriqc,0.0601855073359697,mriqc,fd_mean
24497,mriqc,0.2646336008179696,mriqc,fd_mean
24498,mriqc,0.2380841616744486,mriqc,fd_mean
24499,mriqc,0.1461191018434147,mriqc,fd_mean
24500,mriqc,0.1905652960280188,mriqc,fd_mean
24501,mriqc,0.0897291279811523,mriqc,fd_mean
24502,mriqc,0.113608862719814,mriqc,fd_mean
24503,mriqc,0.1439600720737882,mriqc,fd_mean
24504,mriqc,0.2660601155680884,mriqc,fd_mean
24505,mriqc,0.11406577408937,mriqc,fd_mean
24506,mriqc,0.6056850833187148,mriqc,fd_mean
24507,mriqc,0.1667069734555824,mriqc,fd_mean
24508,mriqc,0.1747875026015149,mriqc,fd_mean
24509,mriqc,0.2695631011425591,mriqc,fd_mean
24510,mriqc,0.1081200424012025,mriqc,fd_mean
24511,mriqc,0.2408755022688867,mriqc,fd_mean
24512,mriqc,0.1986134247514292,mriqc,fd_mean
24513,mriqc,0.1583701801636246,mriqc,fd_mean
24514,mriqc,0.1560734880528987,mriqc,fd_mean
24515,mriqc,0.0686566809707339,mriqc,fd_mean
24516,mriqc,0.3065479277684145,mriqc,fd_mean
24517,mriqc,0.3291440229246928,mriqc,fd_mean
24518,mriqc,0.196546496897257,mriqc,fd_mean
24519,mriqc,0.4450957660933369,mriqc,fd_mean
24520,mriqc,0.0988485580485661,mriqc,fd_mean
24521,mriqc,0.0970636171699881,mriqc,fd_mean
24522,mriqc,0.12763467908692,mriqc,fd_mean
24523,mriqc,0.2273923663002748,mriqc,fd_mean
24524,mriqc,0.3139961414084358,mriqc,fd_mean
24525,mriqc,0.1234205156417083,mriqc,fd_mean
24526,mriqc,0.0939566884230819,mriqc,fd_mean
24527,mriqc,0.2742820434827032,mriqc,fd_mean
24528,mriqc,0.1633352433650055,mriqc,fd_mean
24529,mriqc,0.3859686810068052,mriqc,fd_mean
24530,mriqc,0.3051150592689199,mriqc,fd_mean
24531,mriqc,0.1768468969277372,mriqc,fd_mean
24532,mriqc,0.1131172233046771,mriqc,fd_mean
24533,mriqc,0.1448750407932824,mriqc,fd_mean
24534,mriqc,0.0692701363395149,mriqc,fd_mean
24535,mriqc,0.9269894118993444,mriqc,fd_mean
24536,mriqc,0.2566717155309506,mriqc,fd_mean
24537,mriqc,0.0839068353083657,mriqc,fd_mean
24538,mriqc,0.1105816474685813,mriqc,fd_mean
24539,mriqc,0.9784308571264352,mriqc,fd_mean
24540,mriqc,0.5761265860919779,mriqc,fd_mean
24541,mriqc,0.2704531768131951,mriqc,fd_mean
24542,mriqc,0.0696698581210985,mriqc,fd_mean
24543,mriqc,0.1031604247421657,mriqc,fd_mean
24544,mriqc,0.1101170274066808,mriqc,fd_mean
24545,mriqc,0.152556050044622,mriqc,fd_mean
24546,mriqc,0.5334382533335658,mriqc,fd_mean
24547,mriqc,0.0956994234876456,mriqc,fd_mean
24548,mriqc,0.0467302164719141,mriqc,fd_mean
24549,mriqc,0.1017592204315394,mriqc,fd_mean
24550,mriqc,0.1015462654595403,mriqc,fd_mean
24551,mriqc,0.0502545362450638,mriqc,fd_mean
24552,mriqc,0.1526067038888845,mriqc,fd_mean
24553,mriqc,0.1493282363193246,mriqc,fd_mean
24554,mriqc,0.2359415371121925,mriqc,fd_mean
24555,mriqc,0.2458012455593603,mriqc,fd_mean
24556,mriqc,0.178469275935119,mriqc,fd_mean
24557,mriqc,0.0991775417686793,mriqc,fd_mean
24558,mriqc,0.2164168117831,mriqc,fd_mean
24559,mriqc,0.0709582039785354,mriqc,fd_mean
24560,mriqc,0.1786398595487046,mriqc,fd_mean
24561,mriqc,0.4622101721151215,mriqc,fd_mean
24562,mriqc,0.185427818439877,mriqc,fd_mean
24563,mriqc,0.240707716081105,mriqc,fd_mean
24564,mriqc,0.1536937021052897,mriqc,fd_mean
24565,mriqc,0.3586829998042127,mriqc,fd_mean
24566,mriqc,0.1996294697644888,mriqc,fd_mean
24567,mriqc,0.4357311634575695,mriqc,fd_mean
24568,mriqc,0.2972229631959925,mriqc,fd_mean
24569,mriqc,0.1898817461748984,mriqc,fd_mean
24570,mriqc,0.1734640347537094,mriqc,fd_mean
24571,mriqc,0.133356510594252,mriqc,fd_mean
24572,mriqc,0.1328346743497767,mriqc,fd_mean
24573,mriqc,0.226099350628987,mriqc,fd_mean
24574,mriqc,0.3233492176381882,mriqc,fd_mean
24575,mriqc,0.135962299040165,mriqc,fd_mean
24576,mriqc,0.161713848792146,mriqc,fd_mean
24577,mriqc,0.7926228654300954,mriqc,fd_mean
24578,mriqc,0.1702086820786202,mriqc,fd_mean
24579,mriqc,0.339713613690384,mriqc,fd_mean
24580,mriqc,0.1112210347667716,mriqc,fd_mean
24581,mriqc,0.4998738731093248,mriqc,fd_mean
24582,mriqc,0.228542424354202,mriqc,fd_mean
24583,mriqc,0.4943797759621787,mriqc,fd_mean
24584,mriqc,0.1139476403519379,mriqc,fd_mean
24585,mriqc,0.2321614917173829,mriqc,fd_mean
24586,mriqc,0.1156811947308438,mriqc,fd_mean
24587,mriqc,0.118939663426153,mriqc,fd_mean
24588,mriqc,0.2945017553313493,mriqc,fd_mean
24589,mriqc,0.1676101421349767,mriqc,fd_mean
24590,mriqc,0.1991767858127089,mriqc,fd_mean
24591,mriqc,0.1255645849843716,mriqc,fd_mean
24592,mriqc,0.0575109389150237,mriqc,fd_mean
24593,mriqc,0.5265661187082753,mriqc,fd_mean
24594,mriqc,0.3454462826094303,mriqc,fd_mean
24595,mriqc,0.5533589978377537,mriqc,fd_mean
24596,mriqc,0.1721525708222513,mriqc,fd_mean
24597,mriqc,0.0900567409939527,mriqc,fd_mean
24598,mriqc,0.1187902182427553,mriqc,fd_mean
24599,mriqc,0.4755217062488559,mriqc,fd_mean
24600,mriqc,0.05196989759783,mriqc,fd_mean
24601,mriqc,0.1265020775376411,mriqc,fd_mean
24602,mriqc,0.0724362903966971,mriqc,fd_mean
24603,mriqc,0.1986251915999754,mriqc,fd_mean
24604,mriqc,0.0665511602293366,mriqc,fd_mean
24605,mriqc,0.1744009767532594,mriqc,fd_mean
24606,mriqc,0.1306313709139811,mriqc,fd_mean
24607,mriqc,0.3308710592780148,mriqc,fd_mean
24608,mriqc,0.154496997348826,mriqc,fd_mean
24609,mriqc,0.7549775310090451,mriqc,fd_mean
24610,mriqc,0.1660375904038577,mriqc,fd_mean
24611,mriqc,0.179173979054935,mriqc,fd_mean
24612,mriqc,0.1689156660147033,mriqc,fd_mean
24613,mriqc,0.2643239822076512,mriqc,fd_mean
24614,mriqc,0.0866609350459904,mriqc,fd_mean
24615,mriqc,0.1959704826870976,mriqc,fd_mean
24616,mriqc,0.5667075682308209,mriqc,fd_mean
24617,mriqc,0.1817746381922629,mriqc,fd_mean
24618,mriqc,0.4097635316692861,mriqc,fd_mean
24619,mriqc,0.3325055094138603,mriqc,fd_mean
24620,mriqc,0.2083496320635819,mriqc,fd_mean
24621,mriqc,0.5129258336317593,mriqc,fd_mean
24622,mriqc,0.185585580499814,mriqc,fd_mean
24623,mriqc,0.1326093805784597,mriqc,fd_mean
24624,mriqc,0.1566981221461678,mriqc,fd_mean
24625,mriqc,0.0678158756277932,mriqc,fd_mean
24626,mriqc,0.1298858332215417,mriqc,fd_mean
24627,mriqc,0.1384324210635414,mriqc,fd_mean
24628,mriqc,0.1163883429142456,mriqc,fd_mean
24629,mriqc,0.1001437581956474,mriqc,fd_mean
24630,mriqc,0.1586762272663223,mriqc,fd_mean
24631,mriqc,0.3424889324342464,mriqc,fd_mean
24632,mriqc,0.1918860715792673,mriqc,fd_mean
24633,mriqc,0.4174254719605635,mriqc,fd_mean
24634,mriqc,0.1025738465492312,mriqc,fd_mean
24635,mriqc,0.3999578322019784,mriqc,fd_mean
24636,mriqc,0.3094247416211619,mriqc,fd_mean
24637,mriqc,0.1507640542801002,mriqc,fd_mean
24638,mriqc,0.197568477599042,mriqc,fd_mean
24639,mriqc,0.5324918099708054,mriqc,fd_mean
24640,mriqc,0.3005242520582561,mriqc,fd_mean
24641,mriqc,0.1183408368225168,mriqc,fd_mean
24642,mriqc,0.1190322116339557,mriqc,fd_mean
24643,mriqc,0.0841532378611913,mriqc,fd_mean
24644,mriqc,0.1228781715807419,mriqc,fd_mean
24645,mriqc,0.1792701681827334,mriqc,fd_mean
24646,mriqc,0.1648302889011402,mriqc,fd_mean
24647,mriqc,0.3938848766987669,mriqc,fd_mean
24648,mriqc,0.5970975333321932,mriqc,fd_mean
24649,mriqc,0.1116307253795233,mriqc,fd_mean
24650,mriqc,0.1025215649830822,mriqc,fd_mean
24651,mriqc,0.0989582786368463,mriqc,fd_mean
24652,mriqc,0.3390589915336665,mriqc,fd_mean
24653,mriqc,0.1234603354319079,mriqc,fd_mean
24654,mriqc,0.1575308832847041,mriqc,fd_mean
24655,mriqc,0.6110066230039988,mriqc,fd_mean
24656,mriqc,0.3948914220864249,mriqc,fd_mean
24657,mriqc,0.2327930930549874,mriqc,fd_mean
24658,mriqc,0.1503907617434693,mriqc,fd_mean
24659,mriqc,0.1633136939234513,mriqc,fd_mean
24660,mriqc,0.0818710643106361,mriqc,fd_mean
24661,mriqc,0.111367323823708,mriqc,fd_mean
24662,mriqc,0.313326772635388,mriqc,fd_mean
24663,mriqc,0.1174035795029031,mriqc,fd_mean
24664,mriqc,0.0603305522260882,mriqc,fd_mean
24665,mriqc,0.1277386984960979,mriqc,fd_mean
24666,mriqc,0.1850355136658183,mriqc,fd_mean
24667,mriqc,0.0620032030212291,mriqc,fd_mean
24668,mriqc,0.1105149386125882,mriqc,fd_mean
24669,mriqc,0.1503958085784774,mriqc,fd_mean
24670,mriqc,0.0639381842472108,mriqc,fd_mean
24671,mriqc,0.1270129153582649,mriqc,fd_mean
24672,mriqc,0.2027389485381802,mriqc,fd_mean
24673,mriqc,0.2684041250204756,mriqc,fd_mean
24674,mriqc,0.1047845155309908,mriqc,fd_mean
24675,mriqc,0.2545556028167471,mriqc,fd_mean
24676,mriqc,0.5430917389808879,mriqc,fd_mean
24677,mriqc,0.2290038701593731,mriqc,fd_mean
24678,mriqc,0.1401866948441663,mriqc,fd_mean
24679,mriqc,0.3433503841110307,mriqc,fd_mean
24680,mriqc,0.2564375358718813,mriqc,fd_mean
24681,mriqc,0.1281475299654052,mriqc,fd_mean
24682,mriqc,0.2245084739383836,mriqc,fd_mean
24683,mriqc,0.188037407601988,mriqc,fd_mean
24684,mriqc,0.1640408144371046,mriqc,fd_mean
24685,mriqc,0.2958203051651865,mriqc,fd_mean
24686,mriqc,0.1262957932783009,mriqc,fd_mean
24687,mriqc,0.1189156834020762,mriqc,fd_mean
24688,mriqc,0.1806189685605083,mriqc,fd_mean
24689,mriqc,0.2198912641216262,mriqc,fd_mean
24690,mriqc,0.4019037715804219,mriqc,fd_mean
24691,mriqc,0.160079318022816,mriqc,fd_mean
24692,mriqc,0.3590723213784728,mriqc,fd_mean
24693,mriqc,0.2877495171624047,mriqc,fd_mean
24694,mriqc,0.57742289370521,mriqc,fd_mean
24695,mriqc,0.1212048862704176,mriqc,fd_mean
24696,mriqc,0.3735754721610079,mriqc,fd_mean
24697,mriqc,0.3440611517615752,mriqc,fd_mean
24698,mriqc,0.1759563071138591,mriqc,fd_mean
24699,mriqc,0.2304664119216151,mriqc,fd_mean
24700,mriqc,0.1402012402274813,mriqc,fd_mean
24701,mriqc,0.093432484871782,mriqc,fd_mean
24702,mriqc,0.2027650156637369,mriqc,fd_mean
24703,mriqc,0.1442992357156262,mriqc,fd_mean
24704,mriqc,0.0693529379970024,mriqc,fd_mean
24705,mriqc,0.1552275129503194,mriqc,fd_mean
24706,mriqc,0.163674052253375,mriqc,fd_mean
24707,mriqc,0.2774231973092117,mriqc,fd_mean
24708,mriqc,0.2880868014710682,mriqc,fd_mean
24709,mriqc,0.1684166434941453,mriqc,fd_mean
24710,mriqc,0.1868465657908898,mriqc,fd_mean
24711,mriqc,0.2414838255179849,mriqc,fd_mean
24712,mriqc,0.1882974034350993,mriqc,fd_mean
24713,mriqc,0.1353622849048151,mriqc,fd_mean
24714,mriqc,0.275024150727487,mriqc,fd_mean
24715,mriqc,0.0609589941414693,mriqc,fd_mean
24716,mriqc,0.5187981851268381,mriqc,fd_mean
24717,mriqc,0.3084131333329979,mriqc,fd_mean
24718,mriqc,0.2135727353573763,mriqc,fd_mean
24719,mriqc,0.4239555498606926,mriqc,fd_mean
24720,mriqc,0.4272311828910311,mriqc,fd_mean
24721,mriqc,0.2780986942798941,mriqc,fd_mean
24722,mriqc,0.2101455365789253,mriqc,fd_mean
24723,mriqc,0.5493353592432899,mriqc,fd_mean
24724,mriqc,0.1491232432545586,mriqc,fd_mean
24725,mriqc,0.0763957055647724,mriqc,fd_mean
24726,mriqc,0.1700621887212079,mriqc,fd_mean
24727,mriqc,0.252862834069515,mriqc,fd_mean
24728,mriqc,0.1111129670936838,mriqc,fd_mean
24729,mriqc,0.2101417347747563,mriqc,fd_mean
24730,mriqc,0.1062762619025833,mriqc,fd_mean
24731,mriqc,0.1904914418804843,mriqc,fd_mean
24732,mriqc,0.156941437481458,mriqc,fd_mean
24733,mriqc,0.1739582113485404,mriqc,fd_mean
24734,mriqc,0.2621162121426549,mriqc,fd_mean
24735,mriqc,0.1447086991364246,mriqc,fd_mean
24736,mriqc,0.0961193853569337,mriqc,fd_mean
24737,mriqc,0.6025814225141759,mriqc,fd_mean
24738,mriqc,0.1692590271972243,mriqc,fd_mean
24739,mriqc,0.1596811202840446,mriqc,fd_mean
24740,mriqc,0.1260431341927196,mriqc,fd_mean
24741,mriqc,0.2251945657922233,mriqc,fd_mean
24742,mriqc,0.0901724504041662,mriqc,fd_mean
24743,mriqc,0.1932710499113593,mriqc,fd_mean
24744,mriqc,0.09398603084018,mriqc,fd_mean
24745,mriqc,0.1423287310714783,mriqc,fd_mean
24746,mriqc,0.1114491206264337,mriqc,fd_mean
24747,mriqc,0.1873812561572694,mriqc,fd_mean
24748,mriqc,0.0821298752004332,mriqc,fd_mean
24749,mriqc,0.4048101943128245,mriqc,fd_mean
24750,mriqc,0.048343079471274,mriqc,fd_mean
24751,mriqc,0.2804490348935061,mriqc,fd_mean
24752,mriqc,0.0962374067361748,mriqc,fd_mean
24753,mriqc,0.1341733592765543,mriqc,fd_mean
24754,mriqc,0.2310088159894864,mriqc,fd_mean
24755,mriqc,0.2013555235936633,mriqc,fd_mean
24756,mriqc,0.2876545869362995,mriqc,fd_mean
24757,mriqc,0.0652933564265029,mriqc,fd_mean
24758,mriqc,0.249814080824573,mriqc,fd_mean
24759,mriqc,0.090490148784271,mriqc,fd_mean
24760,mriqc,0.0657741259418047,mriqc,fd_mean
24761,mriqc,0.0765319230297806,mriqc,fd_mean
24762,mriqc,0.1637926489001542,mriqc,fd_mean
24763,mriqc,0.3757996073998583,mriqc,fd_mean
24764,mriqc,0.8774169267897842,mriqc,fd_mean
24765,mriqc,0.0994835860518965,mriqc,fd_mean
24766,mriqc,0.1049874654075574,mriqc,fd_mean
24767,mriqc,0.1045991174923945,mriqc,fd_mean
24768,mriqc,0.2658363451196819,mriqc,fd_mean
24769,mriqc,0.3753055590605455,mriqc,fd_mean
24770,mriqc,0.110437468324262,mriqc,fd_mean
24771,mriqc,0.1616817710105728,mriqc,fd_mean
24772,mriqc,0.2133472490104965,mriqc,fd_mean
24773,mriqc,0.1928726318448872,mriqc,fd_mean
24774,mriqc,0.319797950794259,mriqc,fd_mean
24775,mriqc,0.0933169216666191,mriqc,fd_mean
24776,mriqc,0.2280917580492208,mriqc,fd_mean
24777,mriqc,0.1366089483391361,mriqc,fd_mean
24778,mriqc,0.1650970978638315,mriqc,fd_mean
24779,mriqc,0.1300448880514167,mriqc,fd_mean
24780,mriqc,0.0585263197349524,mriqc,fd_mean
24781,mriqc,0.0815778320723315,mriqc,fd_mean
24782,mriqc,0.2801568544158642,mriqc,fd_mean
24783,mriqc,0.3149688620932259,mriqc,fd_mean
24784,mriqc,0.326715867928002,mriqc,fd_mean
24785,mriqc,0.3589687480379244,mriqc,fd_mean
24786,mriqc,0.2165321398928068,mriqc,fd_mean
24787,mriqc,0.1269459697980546,mriqc,fd_mean
24788,mriqc,0.3112463934561154,mriqc,fd_mean
24789,mriqc,0.1605138975977381,mriqc,fd_mean
24790,mriqc,0.1896115797623481,mriqc,fd_mean
24791,mriqc,0.194115792636804,mriqc,fd_mean
24792,mriqc,0.2025521555274034,mriqc,fd_mean
24793,mriqc,0.1352109341345373,mriqc,fd_mean
24794,mriqc,0.1325009588479199,mriqc,fd_mean
24795,mriqc,0.2061134318877037,mriqc,fd_mean
24796,mriqc,0.177852921807307,mriqc,fd_mean
24797,mriqc,0.0948624170190283,mriqc,fd_mean
24798,mriqc,0.0722862150839878,mriqc,fd_mean
24799,mriqc,0.1013203164002222,mriqc,fd_mean
24800,mriqc,0.1763206693136401,mriqc,fd_mean
24801,mriqc,0.3233301568199601,mriqc,fd_mean
24802,mriqc,0.3115888101351451,mriqc,fd_mean
24803,mriqc,0.2002907692669772,mriqc,fd_mean
24804,mriqc,0.4325498963270489,mriqc,fd_mean
24805,mriqc,0.249069561800526,mriqc,fd_mean
24806,mriqc,0.2170696539478856,mriqc,fd_mean
24807,mriqc,0.1811489856834644,mriqc,fd_mean
24808,mriqc,0.4119889094173065,mriqc,fd_mean
24809,mriqc,0.210745362570835,mriqc,fd_mean
24810,mriqc,0.1718263247221233,mriqc,fd_mean
24811,mriqc,0.1885654589764122,mriqc,fd_mean
24812,mriqc,0.1791795140764281,mriqc,fd_mean
24813,mriqc,0.1449392462357105,mriqc,fd_mean
24814,mriqc,0.1560561797550647,mriqc,fd_mean
24815,mriqc,0.1133862164014686,mriqc,fd_mean
24816,mriqc,0.0823039710980929,mriqc,fd_mean
24817,mriqc,0.2307301683334601,mriqc,fd_mean
24818,mriqc,0.1085589722621378,mriqc,fd_mean
24819,mriqc,0.1997872449801485,mriqc,fd_mean
24820,mriqc,0.1418435053622588,mriqc,fd_mean
24821,mriqc,0.0769743006545431,mriqc,fd_mean
24822,mriqc,0.2035980502530322,mriqc,fd_mean
24823,mriqc,0.2285139479782326,mriqc,fd_mean
24824,mriqc,0.0975633741380989,mriqc,fd_mean
24825,mriqc,0.0833220192985678,mriqc,fd_mean
24826,mriqc,0.1249772993119041,mriqc,fd_mean
24827,mriqc,0.0841864052906684,mriqc,fd_mean
24828,mriqc,0.1636936275843352,mriqc,fd_mean
24829,mriqc,0.1534369885575286,mriqc,fd_mean
24830,mriqc,0.1421376953123501,mriqc,fd_mean
24831,mriqc,0.338313910572693,mriqc,fd_mean
24832,mriqc,0.2129658126489745,mriqc,fd_mean
24833,mriqc,0.0980339715007424,mriqc,fd_mean
24834,mriqc,0.0798851713375733,mriqc,fd_mean
24835,mriqc,0.1985391340549517,mriqc,fd_mean
24836,mriqc,0.191804131609075,mriqc,fd_mean
24837,mriqc,0.2242466633286127,mriqc,fd_mean
24838,mriqc,0.1545125383463954,mriqc,fd_mean
24839,mriqc,0.2053386835275256,mriqc,fd_mean
24840,mriqc,0.1026771506183116,mriqc,fd_mean
24841,mriqc,0.1146920021820219,mriqc,fd_mean
24842,mriqc,0.0996747724503413,mriqc,fd_mean
24843,mriqc,0.13939194012965,mriqc,fd_mean
24844,mriqc,0.1482957055210107,mriqc,fd_mean
24845,mriqc,0.165837826451792,mriqc,fd_mean
24846,mriqc,0.1882772094397414,mriqc,fd_mean
24847,mriqc,0.2655944724317299,mriqc,fd_mean
24848,mriqc,0.1183274809971275,mriqc,fd_mean
24849,mriqc,0.3079996942013994,mriqc,fd_mean
24850,mriqc,0.1296031173384192,mriqc,fd_mean
24851,mriqc,0.1993933935022502,mriqc,fd_mean
24852,mriqc,0.3583153795082454,mriqc,fd_mean
24853,mriqc,0.0714857418599034,mriqc,fd_mean
24854,mriqc,0.1183063495967933,mriqc,fd_mean
24855,mriqc,0.217414953992195,mriqc,fd_mean
24856,mriqc,0.1360327303151452,mriqc,fd_mean
24857,mriqc,0.1171680914380609,mriqc,fd_mean
24858,mriqc,0.3588872403767368,mriqc,fd_mean
24859,mriqc,0.1793984127877428,mriqc,fd_mean
24860,mriqc,0.2456227522509461,mriqc,fd_mean
24861,mriqc,0.5303359254925148,mriqc,fd_mean
24862,mriqc,0.156293411292453,mriqc,fd_mean
24863,mriqc,0.1517273123306611,mriqc,fd_mean
24864,mriqc,0.1832656346516137,mriqc,fd_mean
24865,mriqc,0.6769736624644171,mriqc,fd_mean
24866,mriqc,0.4877463652295843,mriqc,fd_mean
24867,mriqc,0.1208201277229869,mriqc,fd_mean
24868,mriqc,0.2315387244117014,mriqc,fd_mean
24869,mriqc,0.3807984337949106,mriqc,fd_mean
24870,mriqc,0.1326387709588266,mriqc,fd_mean
24871,mriqc,0.0742531503902112,mriqc,fd_mean
24872,mriqc,0.0934130616504074,mriqc,fd_mean
24873,mriqc,0.2022398581078499,mriqc,fd_mean
24874,mriqc,0.3307801675172466,mriqc,fd_mean
24875,mriqc,0.0557136841749428,mriqc,fd_mean
24876,mriqc,0.1718078100985214,mriqc,fd_mean
24877,mriqc,0.2980029953991537,mriqc,fd_mean
24878,mriqc,0.1225844251181725,mriqc,fd_mean
24879,mriqc,0.1514403569613193,mriqc,fd_mean
24880,mriqc,0.2119622034199006,mriqc,fd_mean
24881,mriqc,0.3472918021249357,mriqc,fd_mean
24882,mriqc,0.2220783497176606,mriqc,fd_mean
24883,mriqc,0.1983169077482394,mriqc,fd_mean
24884,mriqc,0.1183550893396542,mriqc,fd_mean
24885,mriqc,0.1003607861364595,mriqc,fd_mean
24886,mriqc,0.0866520075899423,mriqc,fd_mean
24887,mriqc,0.1814297660296669,mriqc,fd_mean
24888,mriqc,0.2203341255384329,mriqc,fd_mean
24889,mriqc,0.1573642985520599,mriqc,fd_mean
24890,mriqc,0.2051521597021735,mriqc,fd_mean
24891,mriqc,0.1081412738848716,mriqc,fd_mean
