,compare,efc,task,data type
16508,mriqc,0.5232960081118551,mriqc,efc
16509,mriqc,0.5201372220422124,mriqc,efc
16510,mriqc,0.5226126869960763,mriqc,efc
16511,mriqc,0.5223521654037739,mriqc,efc
16512,mriqc,0.520556452776753,mriqc,efc
16513,mriqc,0.5231477504229284,mriqc,efc
16514,mriqc,0.5023076035024049,mriqc,efc
16515,mriqc,0.5035542324603264,mriqc,efc
16516,mriqc,0.5014419682547134,mriqc,efc
16517,mriqc,0.496642966790246,mriqc,efc
16518,mriqc,0.5005456414221754,mriqc,efc
16519,mriqc,0.5000390773241095,mriqc,efc
16520,mriqc,0.4991779285539371,mriqc,efc
16521,mriqc,0.498429961375724,mriqc,efc
16522,mriqc,0.4973807374286429,mriqc,efc
16523,mriqc,0.4551872007559503,mriqc,efc
16524,mriqc,0.5025214249423493,mriqc,efc
16525,mriqc,0.4520839858283055,mriqc,efc
16526,mriqc,0.4514074454115045,mriqc,efc
16527,mriqc,0.4532429755265074,mriqc,efc
16528,mriqc,0.4522796574273773,mriqc,efc
16529,mriqc,0.4496754611583345,mriqc,efc
16530,mriqc,0.4513438190030517,mriqc,efc
16531,mriqc,0.4513562587816275,mriqc,efc
16532,mriqc,0.4507681733477314,mriqc,efc
16533,mriqc,0.4544726272456351,mriqc,efc
16534,mriqc,0.4572913587124095,mriqc,efc
16535,mriqc,0.4568038621437997,mriqc,efc
16536,mriqc,0.4570665250094635,mriqc,efc
16537,mriqc,0.4554681664105841,mriqc,efc
16538,mriqc,0.4529451345984778,mriqc,efc
16539,mriqc,0.4547294271009046,mriqc,efc
16540,mriqc,0.4544744116401029,mriqc,efc
16541,mriqc,0.4538781179916549,mriqc,efc
16542,mriqc,0.4533994414299861,mriqc,efc
16543,mriqc,0.4572900841449324,mriqc,efc
16544,mriqc,0.4721994646640959,mriqc,efc
16545,mriqc,0.4716156617769226,mriqc,efc
16546,mriqc,0.4713502968282075,mriqc,efc
16547,mriqc,0.4715759462543388,mriqc,efc
16548,mriqc,0.4712886077623199,mriqc,efc
16549,mriqc,0.47111057617713,mriqc,efc
16550,mriqc,0.4707289196918118,mriqc,efc
16551,mriqc,0.4704112464938399,mriqc,efc
16552,mriqc,0.4709480943151598,mriqc,efc
16553,mriqc,0.4739253819760752,mriqc,efc
16554,mriqc,0.4722217950862932,mriqc,efc
16555,mriqc,0.4727687374820311,mriqc,efc
16556,mriqc,0.4722032883665269,mriqc,efc
16557,mriqc,0.4710003515817175,mriqc,efc
16558,mriqc,0.4692581707887314,mriqc,efc
16559,mriqc,0.4707491088406478,mriqc,efc
16560,mriqc,0.470651324023811,mriqc,efc
16561,mriqc,0.4699563788526418,mriqc,efc
16562,mriqc,0.4696239716546355,mriqc,efc
16563,mriqc,0.4735695737191909,mriqc,efc
16564,mriqc,0.4668509716689365,mriqc,efc
16565,mriqc,0.4637943039455524,mriqc,efc
16566,mriqc,0.4625138224754413,mriqc,efc
16567,mriqc,0.4630213042620907,mriqc,efc
16568,mriqc,0.465374410738161,mriqc,efc
16569,mriqc,0.4643359441405859,mriqc,efc
16570,mriqc,0.4651490162255251,mriqc,efc
16571,mriqc,0.4588724851589996,mriqc,efc
16572,mriqc,0.4623893737069853,mriqc,efc
16573,mriqc,0.4612059632959238,mriqc,efc
16574,mriqc,0.4872459886437864,mriqc,efc
16575,mriqc,0.4658309098257296,mriqc,efc
16576,mriqc,0.4883079582656376,mriqc,efc
16577,mriqc,0.4889099619763827,mriqc,efc
16578,mriqc,0.4882566696703624,mriqc,efc
16579,mriqc,0.4882125186529585,mriqc,efc
16580,mriqc,0.4862902159841203,mriqc,efc
16581,mriqc,0.4864613649049342,mriqc,efc
16582,mriqc,0.4877041191777257,mriqc,efc
16583,mriqc,0.4867578293000886,mriqc,efc
16584,mriqc,0.4430576009214637,mriqc,efc
16585,mriqc,0.4880893954346786,mriqc,efc
16586,mriqc,0.4431487070047209,mriqc,efc
16587,mriqc,0.4434628623964562,mriqc,efc
16588,mriqc,0.4450424593620739,mriqc,efc
16589,mriqc,0.4415515210079203,mriqc,efc
16590,mriqc,0.4433624264792672,mriqc,efc
16591,mriqc,0.4424815983872497,mriqc,efc
16592,mriqc,0.4424977599028584,mriqc,efc
16593,mriqc,0.4417150735065713,mriqc,efc
16594,mriqc,0.4685543036452231,mriqc,efc
16595,mriqc,0.4425445110379153,mriqc,efc
16596,mriqc,0.4657551495348957,mriqc,efc
16597,mriqc,0.4674262094626642,mriqc,efc
16598,mriqc,0.466631491149394,mriqc,efc
16599,mriqc,0.4645206034766563,mriqc,efc
16600,mriqc,0.465640999271654,mriqc,efc
16601,mriqc,0.4653443819284024,mriqc,efc
16602,mriqc,0.464982812626522,mriqc,efc
16603,mriqc,0.4647018979545873,mriqc,efc
16604,mriqc,0.4619774334984131,mriqc,efc
16605,mriqc,0.4675584585840796,mriqc,efc
16606,mriqc,0.4620981095471371,mriqc,efc
16607,mriqc,0.4609340725617263,mriqc,efc
16608,mriqc,0.4582253617595681,mriqc,efc
16609,mriqc,0.4614560844176137,mriqc,efc
16610,mriqc,0.4610092720428704,mriqc,efc
16611,mriqc,0.461324243157791,mriqc,efc
16612,mriqc,0.4602948004979533,mriqc,efc
16613,mriqc,0.4595879253751992,mriqc,efc
16614,mriqc,0.4614144315524648,mriqc,efc
16615,mriqc,0.453948321168289,mriqc,efc
16616,mriqc,0.4510942586910517,mriqc,efc
16617,mriqc,0.4503221257134743,mriqc,efc
16618,mriqc,0.4488858920976716,mriqc,efc
16619,mriqc,0.4481872251894695,mriqc,efc
16620,mriqc,0.4487352382218881,mriqc,efc
16621,mriqc,0.448241266850495,mriqc,efc
16622,mriqc,0.4482537576117698,mriqc,efc
16623,mriqc,0.4476391101916527,mriqc,efc
16624,mriqc,0.452638269732711,mriqc,efc
16625,mriqc,0.4561503659069831,mriqc,efc
16626,mriqc,0.4543347700273208,mriqc,efc
16627,mriqc,0.4536085214789161,mriqc,efc
16628,mriqc,0.4519734553366986,mriqc,efc
16629,mriqc,0.4514091788232732,mriqc,efc
16630,mriqc,0.4499967031452421,mriqc,efc
16631,mriqc,0.4510322637289695,mriqc,efc
16632,mriqc,0.4547514516269075,mriqc,efc
16633,mriqc,0.4506967465863193,mriqc,efc
16634,mriqc,0.4710302274433788,mriqc,efc
16635,mriqc,0.4557611129995019,mriqc,efc
16636,mriqc,0.4719311427188341,mriqc,efc
16637,mriqc,0.4727740396827355,mriqc,efc
16638,mriqc,0.4721849345948579,mriqc,efc
16639,mriqc,0.4700540617040804,mriqc,efc
16640,mriqc,0.4715098216936311,mriqc,efc
16641,mriqc,0.4705834660513345,mriqc,efc
16642,mriqc,0.4708995078029359,mriqc,efc
16643,mriqc,0.4684750765308517,mriqc,efc
16644,mriqc,0.4735869078368784,mriqc,efc
16645,mriqc,0.4706811998854723,mriqc,efc
16646,mriqc,0.4691924031069173,mriqc,efc
16647,mriqc,0.4684267959148223,mriqc,efc
16648,mriqc,0.4711722652430177,mriqc,efc
16649,mriqc,0.4698108742294654,mriqc,efc
16650,mriqc,0.4698086309907059,mriqc,efc
16651,mriqc,0.4717054932927028,mriqc,efc
16652,mriqc,0.4640271419322541,mriqc,efc
16653,mriqc,0.4614537901961551,mriqc,efc
16654,mriqc,0.4629700666495145,mriqc,efc
16655,mriqc,0.4614569511234981,mriqc,efc
16656,mriqc,0.4611291833511082,mriqc,efc
16657,mriqc,0.4604551410865621,mriqc,efc
16658,mriqc,0.4601474604976101,mriqc,efc
16659,mriqc,0.4644928688883564,mriqc,efc
16660,mriqc,0.4850076952060459,mriqc,efc
16661,mriqc,0.4627254006766262,mriqc,efc
16662,mriqc,0.4615015100024947,mriqc,efc
16663,mriqc,0.4837686116875883,mriqc,efc
16664,mriqc,0.4843033692182459,mriqc,efc
16665,mriqc,0.4837210958120451,mriqc,efc
16666,mriqc,0.4838683848296892,mriqc,efc
16667,mriqc,0.4834433930501524,mriqc,efc
16668,mriqc,0.4835903761716021,mriqc,efc
16669,mriqc,0.4448814050156779,mriqc,efc
16670,mriqc,0.483327560357841,mriqc,efc
16671,mriqc,0.4834638880951828,mriqc,efc
16672,mriqc,0.4855262912210949,mriqc,efc
16673,mriqc,0.4445571550495246,mriqc,efc
16674,mriqc,0.4433854706592517,mriqc,efc
16675,mriqc,0.4427412532736678,mriqc,efc
16676,mriqc,0.4430156421601202,mriqc,efc
16677,mriqc,0.4427687329484723,mriqc,efc
16678,mriqc,0.4422728752172133,mriqc,efc
16679,mriqc,0.4428661099037165,mriqc,efc
16680,mriqc,0.4428303200489618,mriqc,efc
16681,mriqc,0.4422981116532583,mriqc,efc
16682,mriqc,0.4432227338837861,mriqc,efc
16683,mriqc,0.4424909282211815,mriqc,efc
16684,mriqc,0.4859316036787865,mriqc,efc
16685,mriqc,0.4858343796716396,mriqc,efc
16686,mriqc,0.4855249656709188,mriqc,efc
16687,mriqc,0.4850433321127033,mriqc,efc
16688,mriqc,0.4846815078973275,mriqc,efc
16689,mriqc,0.4848715204168013,mriqc,efc
16690,mriqc,0.4842309228028522,mriqc,efc
16691,mriqc,0.4840277567470155,mriqc,efc
16692,mriqc,0.485202296168437,mriqc,efc
16693,mriqc,0.4721030053974351,mriqc,efc
16694,mriqc,0.4833976105863779,mriqc,efc
16695,mriqc,0.4711228120249094,mriqc,efc
16696,mriqc,0.4692342599028626,mriqc,efc
16697,mriqc,0.4695677887202486,mriqc,efc
16698,mriqc,0.465040881920775,mriqc,efc
16699,mriqc,0.4680960711458857,mriqc,efc
16700,mriqc,0.4686811486005359,mriqc,efc
16701,mriqc,0.4668710078696753,mriqc,efc
16702,mriqc,0.4662644157160129,mriqc,efc
16703,mriqc,0.4717986896666224,mriqc,efc
16704,mriqc,0.4738965767510946,mriqc,efc
16705,mriqc,0.4700707330466798,mriqc,efc
16706,mriqc,0.4721226847192803,mriqc,efc
16707,mriqc,0.4728382269008781,mriqc,efc
16708,mriqc,0.4693154753424982,mriqc,efc
16709,mriqc,0.4707129111243004,mriqc,efc
16710,mriqc,0.469219372954731,mriqc,efc
16711,mriqc,0.4690669346844797,mriqc,efc
16712,mriqc,0.4690875826776073,mriqc,efc
16713,mriqc,0.4742602363436373,mriqc,efc
16714,mriqc,0.4566491296520897,mriqc,efc
16715,mriqc,0.4583128480711906,mriqc,efc
16716,mriqc,0.4581357851572833,mriqc,efc
16717,mriqc,0.4566211911329935,mriqc,efc
16718,mriqc,0.4584204215662509,mriqc,efc
16719,mriqc,0.4577796200215054,mriqc,efc
16720,mriqc,0.4574453774463323,mriqc,efc
16721,mriqc,0.4577492853155524,mriqc,efc
16722,mriqc,0.4571965818748184,mriqc,efc
16723,mriqc,0.4575461702424149,mriqc,efc
16724,mriqc,0.4575657985815609,mriqc,efc
16725,mriqc,0.4573238346917239,mriqc,efc
16726,mriqc,0.4572742795082174,mriqc,efc
16727,mriqc,0.4568404167390406,mriqc,efc
16728,mriqc,0.4564177191809624,mriqc,efc
16729,mriqc,0.4583811139052597,mriqc,efc
16730,mriqc,0.4569488059572861,mriqc,efc
16731,mriqc,0.4582969414690774,mriqc,efc
16732,mriqc,0.4565100998316966,mriqc,efc
16733,mriqc,0.4579482198073654,mriqc,efc
16734,mriqc,0.4866599425178536,mriqc,efc
16735,mriqc,0.4852133594141375,mriqc,efc
16736,mriqc,0.4829693049314009,mriqc,efc
16737,mriqc,0.4828132468895148,mriqc,efc
16738,mriqc,0.4819087628251239,mriqc,efc
16739,mriqc,0.4813205244431306,mriqc,efc
16740,mriqc,0.481208311522454,mriqc,efc
16741,mriqc,0.4840542677505375,mriqc,efc
16742,mriqc,0.4843023495642642,mriqc,efc
16743,mriqc,0.4808504639576065,mriqc,efc
16744,mriqc,0.4810432805255297,mriqc,efc
16745,mriqc,0.4831509562882254,mriqc,efc
16746,mriqc,0.4818929581884089,mriqc,efc
16747,mriqc,0.4884979198024123,mriqc,efc
16748,mriqc,0.4868682068435983,mriqc,efc
16749,mriqc,0.4854776027434728,mriqc,efc
16750,mriqc,0.4849554889221872,mriqc,efc
16751,mriqc,0.4885929005707997,mriqc,efc
16752,mriqc,0.4861779520807446,mriqc,efc
16753,mriqc,0.4849897492959695,mriqc,efc
16754,mriqc,0.484645157232883,mriqc,efc
16755,mriqc,0.4844992447481139,mriqc,efc
16756,mriqc,0.4840682370100856,mriqc,efc
16757,mriqc,0.4853416318850246,mriqc,efc
16758,mriqc,0.4853599856566936,mriqc,efc
16759,mriqc,0.4845430388866243,mriqc,efc
16760,mriqc,0.4851709927912014,mriqc,efc
16761,mriqc,0.486244535485744,mriqc,efc
16762,mriqc,0.4842403546021821,mriqc,efc
16763,mriqc,0.4840051204286237,mriqc,efc
16764,mriqc,0.4850742276283462,mriqc,efc
16765,mriqc,0.4853247056289297,mriqc,efc
16766,mriqc,0.4838620119923041,mriqc,efc
16767,mriqc,0.4851443288395822,mriqc,efc
16768,mriqc,0.4848960430950592,mriqc,efc
16769,mriqc,0.4857503092008555,mriqc,efc
16770,mriqc,0.4840121050583977,mriqc,efc
16771,mriqc,0.484834048132977,mriqc,efc
16772,mriqc,0.4847205606448233,mriqc,efc
16773,mriqc,0.4842461156471782,mriqc,efc
16774,mriqc,0.484225161757856,mriqc,efc
16775,mriqc,0.4837641761927683,mriqc,efc
16776,mriqc,0.4853445378988721,mriqc,efc
16777,mriqc,0.484051463702088,mriqc,efc
16778,mriqc,0.5553530427885435,mriqc,efc
16779,mriqc,0.5539790067505673,mriqc,efc
16780,mriqc,0.550992814825776,mriqc,efc
16781,mriqc,0.5588237597223847,mriqc,efc
16782,mriqc,0.5571678573915241,mriqc,efc
16783,mriqc,0.5144817674953946,mriqc,efc
16784,mriqc,0.5191529708116677,mriqc,efc
16785,mriqc,0.5151039391440425,mriqc,efc
16786,mriqc,0.5161098311800445,mriqc,efc
16787,mriqc,0.5129608052690836,mriqc,efc
16788,mriqc,0.5112518769454406,mriqc,efc
16789,mriqc,0.5409304698703894,mriqc,efc
16790,mriqc,0.5279241328428008,mriqc,efc
16791,mriqc,0.5294344898705553,mriqc,efc
16792,mriqc,0.5301947500420743,mriqc,efc
16793,mriqc,0.5294260940883648,mriqc,efc
16794,mriqc,0.5323447883431767,mriqc,efc
16795,mriqc,0.5294385772908323,mriqc,efc
16796,mriqc,0.521303340525225,mriqc,efc
16797,mriqc,0.5207417068850039,mriqc,efc
16798,mriqc,0.5345527685884758,mriqc,efc
16799,mriqc,0.5251811424244901,mriqc,efc
16800,mriqc,0.4830567966394001,mriqc,efc
16801,mriqc,0.5333367610560732,mriqc,efc
16802,mriqc,0.5318904218675217,mriqc,efc
16803,mriqc,0.5321561594209347,mriqc,efc
16804,mriqc,0.5326751513252934,mriqc,efc
16805,mriqc,0.5320994878911485,mriqc,efc
16806,mriqc,0.5343447520376228,mriqc,efc
16807,mriqc,0.5306094022585515,mriqc,efc
16808,mriqc,0.5300710227255818,mriqc,efc
16809,mriqc,0.5225243744798601,mriqc,efc
16810,mriqc,0.5216504398363138,mriqc,efc
16811,mriqc,0.5232956817332086,mriqc,efc
16812,mriqc,0.529774905697137,mriqc,efc
16813,mriqc,0.5193043710681435,mriqc,efc
16814,mriqc,0.5195044889554883,mriqc,efc
16815,mriqc,0.5168931797525874,mriqc,efc
16816,mriqc,0.534861368819388,mriqc,efc
16817,mriqc,0.5351698033440728,mriqc,efc
16818,mriqc,0.5195044889554883,mriqc,efc
16819,mriqc,0.5168931797525874,mriqc,efc
16820,mriqc,0.5191376706033336,mriqc,efc
16821,mriqc,0.5191029275309792,mriqc,efc
16822,mriqc,0.5257924326975357,mriqc,efc
16823,mriqc,0.5209369640563435,mriqc,efc
16824,mriqc,0.5209197306086892,mriqc,efc
16825,mriqc,0.5225243744798601,mriqc,efc
16826,mriqc,0.5216504398363138,mriqc,efc
16827,mriqc,0.5232956817332086,mriqc,efc
16828,mriqc,0.529774905697137,mriqc,efc
16829,mriqc,0.5193043710681435,mriqc,efc
16830,mriqc,0.5568143997776923,mriqc,efc
16831,mriqc,0.5560948445623157,mriqc,efc
16832,mriqc,0.557207402557324,mriqc,efc
16833,mriqc,0.5568139867861206,mriqc,efc
16834,mriqc,0.5586587375385995,mriqc,efc
16835,mriqc,0.5586410202001735,mriqc,efc
16836,mriqc,0.5581943285162205,mriqc,efc
16837,mriqc,0.5582290198082435,mriqc,efc
16838,mriqc,0.5586374271734997,mriqc,efc
16839,mriqc,0.5603861160864007,mriqc,efc
16840,mriqc,0.5150202309096406,mriqc,efc
16841,mriqc,0.5144726040855636,mriqc,efc
16842,mriqc,0.5141557569517538,mriqc,efc
16843,mriqc,0.5141947433561225,mriqc,efc
16844,mriqc,0.5127396501515444,mriqc,efc
16845,mriqc,0.512464143474062,mriqc,efc
16846,mriqc,0.5121217321619638,mriqc,efc
16847,mriqc,0.5129022862324807,mriqc,efc
16848,mriqc,0.512674521380687,mriqc,efc
16849,mriqc,0.5124498952648383,mriqc,efc
16850,mriqc,0.5559477782636326,mriqc,efc
16851,mriqc,0.5560300048855585,mriqc,efc
16852,mriqc,0.5557139011365777,mriqc,efc
16853,mriqc,0.5562973756290784,mriqc,efc
16854,mriqc,0.5589986296021103,mriqc,efc
16855,mriqc,0.5584938713031761,mriqc,efc
16856,mriqc,0.5581862751805723,mriqc,efc
16857,mriqc,0.5577776200203731,mriqc,efc
16858,mriqc,0.5569153762169734,mriqc,efc
16859,mriqc,0.5569384211466745,mriqc,efc
16860,mriqc,0.5091761110759557,mriqc,efc
16861,mriqc,0.5085818575034337,mriqc,efc
16862,mriqc,0.5077414196550198,mriqc,efc
16863,mriqc,0.5072970820230256,mriqc,efc
16864,mriqc,0.5065936334789454,mriqc,efc
16865,mriqc,0.5064243895328618,mriqc,efc
16866,mriqc,0.5056261594230761,mriqc,efc
16867,mriqc,0.505019309607617,mriqc,efc
16868,mriqc,0.5041497558533983,mriqc,efc
16869,mriqc,0.5033188581102908,mriqc,efc
16870,mriqc,0.5158856547481423,mriqc,efc
16871,mriqc,0.5156481432952564,mriqc,efc
16872,mriqc,0.518572784409422,mriqc,efc
16873,mriqc,0.5172208152002981,mriqc,efc
16874,mriqc,0.5174854189002875,mriqc,efc
16875,mriqc,0.5199421405637147,mriqc,efc
16876,mriqc,0.5194100422227337,mriqc,efc
16877,mriqc,0.5200028090255977,mriqc,efc
16878,mriqc,0.5193281459940652,mriqc,efc
16879,mriqc,0.5188752594365367,mriqc,efc
16880,mriqc,0.5570031782251174,mriqc,efc
16881,mriqc,0.5562960953552062,mriqc,efc
16882,mriqc,0.5561002134527478,mriqc,efc
16883,mriqc,0.4047812302882337,mriqc,efc
16884,mriqc,0.5535420197601536,mriqc,efc
16885,mriqc,0.5476903834798638,mriqc,efc
16886,mriqc,0.5505387037515788,mriqc,efc
16887,mriqc,0.4055669784131295,mriqc,efc
16888,mriqc,0.5520916759586502,mriqc,efc
16889,mriqc,0.5522874339636369,mriqc,efc
16890,mriqc,0.5557820860450657,mriqc,efc
16891,mriqc,0.5565909300382443,mriqc,efc
16892,mriqc,0.5510043517486729,mriqc,efc
16893,mriqc,0.5502854986189682,mriqc,efc
16894,mriqc,0.5498043634379353,mriqc,efc
16895,mriqc,0.5499492408812884,mriqc,efc
16896,mriqc,0.5497481965841837,mriqc,efc
16897,mriqc,0.5495028382914355,mriqc,efc
16898,mriqc,0.549040700722701,mriqc,efc
16899,mriqc,0.5490910030961342,mriqc,efc
16900,mriqc,0.5487330220017829,mriqc,efc
16901,mriqc,0.5486989914962747,mriqc,efc
16902,mriqc,0.5335013146492091,mriqc,efc
16903,mriqc,0.5323091731783339,mriqc,efc
16904,mriqc,0.5319976949349562,mriqc,efc
16905,mriqc,0.5313047776759544,mriqc,efc
16906,mriqc,0.5312090462296338,mriqc,efc
16907,mriqc,0.5309821486601407,mriqc,efc
16908,mriqc,0.5297080283622826,mriqc,efc
16909,mriqc,0.5295110726817379,mriqc,efc
16910,mriqc,0.5553530427885435,mriqc,efc
16911,mriqc,0.5539790067505673,mriqc,efc
16912,mriqc,0.528958118266386,mriqc,efc
16913,mriqc,0.5286975205846419,mriqc,efc
16914,mriqc,0.5477372993224091,mriqc,efc
16915,mriqc,0.550992814825776,mriqc,efc
16916,mriqc,0.5588237597223847,mriqc,efc
16917,mriqc,0.5571678573915241,mriqc,efc
16918,mriqc,0.5473420663882902,mriqc,efc
16919,mriqc,0.5469868523374692,mriqc,efc
16920,mriqc,0.5462150123891152,mriqc,efc
16921,mriqc,0.5450898994503272,mriqc,efc
16922,mriqc,0.5446128115866969,mriqc,efc
16923,mriqc,0.5449198295211002,mriqc,efc
16924,mriqc,0.5439730463429732,mriqc,efc
16925,mriqc,0.5427551341980237,mriqc,efc
16926,mriqc,0.5433974186903348,mriqc,efc
16927,mriqc,0.5374215132461199,mriqc,efc
16928,mriqc,0.5377077577044665,mriqc,efc
16929,mriqc,0.5364005980808723,mriqc,efc
16930,mriqc,0.5381371863407224,mriqc,efc
16931,mriqc,0.5405700783904622,mriqc,efc
16932,mriqc,0.5397908871921319,mriqc,efc
16933,mriqc,0.5422302632095475,mriqc,efc
16934,mriqc,0.5418079380283249,mriqc,efc
16935,mriqc,0.5412446588236804,mriqc,efc
16936,mriqc,0.5411357942453798,mriqc,efc
16937,mriqc,0.5473851414092187,mriqc,efc
16938,mriqc,0.5472019796471689,mriqc,efc
16939,mriqc,0.5468257443253483,mriqc,efc
16940,mriqc,0.5464849436803797,mriqc,efc
16941,mriqc,0.5457904983525625,mriqc,efc
16942,mriqc,0.5144817674953946,mriqc,efc
16943,mriqc,0.546319540555913,mriqc,efc
16944,mriqc,0.546264695275191,mriqc,efc
16945,mriqc,0.5191529708116677,mriqc,efc
16946,mriqc,0.5151039391440425,mriqc,efc
16947,mriqc,0.5161098311800445,mriqc,efc
16948,mriqc,0.5129608052690836,mriqc,efc
16949,mriqc,0.5451993422168282,mriqc,efc
16950,mriqc,0.5443918610958363,mriqc,efc
16951,mriqc,0.5112518769454406,mriqc,efc
16952,mriqc,0.5436469481979572,mriqc,efc
16953,mriqc,0.5568265417299003,mriqc,efc
16954,mriqc,0.5555962811369569,mriqc,efc
16955,mriqc,0.5541058771529984,mriqc,efc
16956,mriqc,0.5540848971811559,mriqc,efc
16957,mriqc,0.5531128802179979,mriqc,efc
16958,mriqc,0.5523071749607643,mriqc,efc
16959,mriqc,0.5504153431691113,mriqc,efc
16960,mriqc,0.5505287093555435,mriqc,efc
16961,mriqc,0.550372557242283,mriqc,efc
16962,mriqc,0.5508162753869197,mriqc,efc
16963,mriqc,0.5409304698703894,mriqc,efc
16964,mriqc,0.5214149924058759,mriqc,efc
16965,mriqc,0.5182980211167686,mriqc,efc
16966,mriqc,0.5196434237599026,mriqc,efc
16967,mriqc,0.5178732179861159,mriqc,efc
16968,mriqc,0.5276399730669844,mriqc,efc
16969,mriqc,0.5255957886845305,mriqc,efc
16970,mriqc,0.52702502861672,mriqc,efc
16971,mriqc,0.5271006886726558,mriqc,efc
16972,mriqc,0.5281207365556028,mriqc,efc
16973,mriqc,0.5280655195824662,mriqc,efc
16974,mriqc,0.5220809413152455,mriqc,efc
16975,mriqc,0.5216805872856375,mriqc,efc
16976,mriqc,0.5216131870611357,mriqc,efc
16977,mriqc,0.520491791046493,mriqc,efc
16978,mriqc,0.5203989505411744,mriqc,efc
16979,mriqc,0.5207917468250202,mriqc,efc
16980,mriqc,0.5204582148317136,mriqc,efc
16981,mriqc,0.5279241328428008,mriqc,efc
16982,mriqc,0.5294344898705553,mriqc,efc
16983,mriqc,0.5301947500420743,mriqc,efc
16984,mriqc,0.5294260940883648,mriqc,efc
16985,mriqc,0.5204104730060248,mriqc,efc
16986,mriqc,0.5210958738184216,mriqc,efc
16987,mriqc,0.534004667623496,mriqc,efc
16988,mriqc,0.5209571499494869,mriqc,efc
16989,mriqc,0.5323447883431767,mriqc,efc
16990,mriqc,0.5294385772908323,mriqc,efc
16991,mriqc,0.5301560829184222,mriqc,efc
16992,mriqc,0.521303340525225,mriqc,efc
16993,mriqc,0.5296740804550887,mriqc,efc
16994,mriqc,0.5295318048586374,mriqc,efc
16995,mriqc,0.5207417068850039,mriqc,efc
16996,mriqc,0.5345527685884758,mriqc,efc
16997,mriqc,0.5251811424244901,mriqc,efc
16998,mriqc,0.5296969188890038,mriqc,efc
16999,mriqc,0.5294186038688338,mriqc,efc
17000,mriqc,0.5290479852323883,mriqc,efc
17001,mriqc,0.5289094678592394,mriqc,efc
17002,mriqc,0.5283102170886997,mriqc,efc
17003,mriqc,0.5276473656161178,mriqc,efc
17004,mriqc,0.5272087685669702,mriqc,efc
17005,mriqc,0.5408190297098843,mriqc,efc
17006,mriqc,0.5409118702152029,mriqc,efc
17007,mriqc,0.5403628392197821,mriqc,efc
17008,mriqc,0.5402158555194133,mriqc,efc
17009,mriqc,0.5393536530151709,mriqc,efc
17010,mriqc,0.5388871377357762,mriqc,efc
17011,mriqc,0.5380968370641671,mriqc,efc
17012,mriqc,0.5368576145541177,mriqc,efc
17013,mriqc,0.5358326107723104,mriqc,efc
17014,mriqc,0.5353520537794778,mriqc,efc
17015,mriqc,0.5377973768755259,mriqc,efc
17016,mriqc,0.4830567966394001,mriqc,efc
17017,mriqc,0.5371122238580721,mriqc,efc
17018,mriqc,0.5378462750776154,mriqc,efc
17019,mriqc,0.5373007132113969,mriqc,efc
17020,mriqc,0.5367394576654538,mriqc,efc
17021,mriqc,0.5355581778729143,mriqc,efc
17022,mriqc,0.535073573562679,mriqc,efc
17023,mriqc,0.5333367610560732,mriqc,efc
17024,mriqc,0.5318904218675217,mriqc,efc
17025,mriqc,0.5321561594209347,mriqc,efc
17026,mriqc,0.5326751513252934,mriqc,efc
17027,mriqc,0.5350206280431868,mriqc,efc
17028,mriqc,0.5320994878911485,mriqc,efc
17029,mriqc,0.5356387112293962,mriqc,efc
17030,mriqc,0.5343447520376228,mriqc,efc
17031,mriqc,0.5306094022585515,mriqc,efc
17032,mriqc,0.5361749807852514,mriqc,efc
17033,mriqc,0.5300710227255818,mriqc,efc
17034,mriqc,0.5674707387040071,mriqc,efc
17035,mriqc,0.5659410179224226,mriqc,efc
17036,mriqc,0.5661052233713313,mriqc,efc
17037,mriqc,0.5643652898797504,mriqc,efc
17038,mriqc,0.5637418378031089,mriqc,efc
17039,mriqc,0.5627457847304778,mriqc,efc
17040,mriqc,0.5624165478495169,mriqc,efc
17041,mriqc,0.5619658501473184,mriqc,efc
17042,mriqc,0.5622252914526616,mriqc,efc
17043,mriqc,0.5617853728304846,mriqc,efc
17044,mriqc,0.5259814815133431,mriqc,efc
17045,mriqc,0.5266898859562837,mriqc,efc
17046,mriqc,0.5257884079535724,mriqc,efc
17047,mriqc,0.5261438285001792,mriqc,efc
17048,mriqc,0.5254200607707713,mriqc,efc
17049,mriqc,0.5256817322306017,mriqc,efc
17050,mriqc,0.5259472032128918,mriqc,efc
17051,mriqc,0.5254393474771697,mriqc,efc
17052,mriqc,0.5250226802804795,mriqc,efc
17053,mriqc,0.5568358373471329,mriqc,efc
17054,mriqc,0.5672171115549426,mriqc,efc
17055,mriqc,0.5524213129771726,mriqc,efc
17056,mriqc,0.5462060037981553,mriqc,efc
17057,mriqc,0.5492318547467151,mriqc,efc
17058,mriqc,0.5535375101252439,mriqc,efc
17059,mriqc,0.5145439625660958,mriqc,efc
17060,mriqc,0.518754115922207,mriqc,efc
17061,mriqc,0.5183569180950206,mriqc,efc
17062,mriqc,0.5171501348759459,mriqc,efc
17063,mriqc,0.5178153901437295,mriqc,efc
17064,mriqc,0.5188391784522955,mriqc,efc
17065,mriqc,0.515910928471701,mriqc,efc
17066,mriqc,0.5110813100019902,mriqc,efc
17067,mriqc,0.527565047447927,mriqc,efc
17068,mriqc,0.5568143997776923,mriqc,efc
